"Service_ID","Community_ID","ServiceName","ServiceType","ProviderName","Address","Contact","OperatingHours","Capacity","Specialties","InsuranceAccepted","QualityRating","Accessibility","EmergencyServices","AverageWaitTime","PatientSatisfactionScore","Accreditation","Website"
"1081","55.0","DpUIZKsdEIxGJcUuRdcZ","Education","jJeWCkklSVKLgvZ","1715 uofAigOcIjxjXXK St.","+1-319-342-1640","Mon-Fri Closed, Sat Closed, Sun Closed","27","yBmEMJzwKhvKkVGCmKVpRaxslvuiBv","Yes","1","Average","Yes","61 minutes","3","Accredited","http://abmxurw.com"
"1082","8.0","fRiQjbCzWnVCnxodRhNc","Recreation","dNyshgrDHpTKYPY","1958 ABqLJKOeMqntRwX St.","+1-922-498-5812","Mon-Fri Closed, Sat 9AM - 11PM, Sun Closed","41","TcXwYbqalzneftiTRpqUBlYKzoNwBI","No","2","Poor","Yes","15 minutes","7","Not Accredited","http://xtgwapgksu.com"
"1083","6.0","BdfkavpWkvnrozGpRNkv","Social","HrQNipxrgWBzTsU","2747 ZqsaHTIKSmrsNRE St.","+1-455-737-9830","Mon-Fri Closed, Sat 7AM - 6PM, Sun 7AM - 6PM","86","PEUDFbjYRQQcfWorltGixnQONYtntd","Yes","4","Good","No","44 minutes","5","Accredited","http://vwsdzuiao.com"
"1084","24.0","PaGnctmGWowqggJvLzju","Social","izhRfKnxEDQcMDw","5944 ZvIFFRAKjFCumLw St.","+1-567-629-3003","Mon-Fri 6AM - 8PM, Sat 6AM - 8PM, Sun 6AM - 8PM","24","QlxrRuhRvOjTFmorOTRFWowYiZbEJL","No","4","Good","Yes","65 minutes","2","Not Accredited","http://ubwvty.com"
"1085","6.0","LHIyJSNzIBdjAbrsiBmL","Healthcare","oKAFbMsrSDumTUz","2462 gcxyHbwuuQKfaqM St.","+1-710-912-6759","Mon-Fri 8AM - 8PM, Sat Closed, Sun 8AM - 8PM","77","pzQfcGYaNwHNECnCePohEbeFSnpHYD","Yes","1","Poor","No","10 minutes","4","Accredited","http://ipgyi.com"
"1086","28.0","FdxAEjKMmvwTGHoGlYMJ","Recreation","nxsOpOTCchIGwxs","136 tHpmVaFlbRWiATz St.","+1-672-868-8097","Mon-Fri 9AM - 9PM, Sat Closed, Sun Closed","49","EKzXyQVudenIXXhhhwaYAuFHJzIOYB","Yes","1","Poor","No","25 minutes","9","Not Accredited","http://tkkjwzll.com"
"1087","28.0","wnZAbwiarYrXPfpepKdy","Social","iPHVZITdkVvsHYm","6385 TEglnvLDpFHgVNx St.","+1-750-236-1639","Mon-Fri Closed, Sat Closed, Sun 8AM - 7PM","100","aTdhRcFNyVjpOHrMjbVfbGLbyoVDFu","Yes","1","Poor","Yes","31 minutes","4","Accredited","http://nurlloj.com"
"1088","32.0","RzKZyMsQblNicIwhbxFi","Education","tAJfXLBZVhVQYmn","201 zZSAIWGgocEjvfQ St.","+1-893-311-9391","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","8","QVyhamxaFgQaOBeRMAlTzjmQEWtJzW","Yes","1","Average","No","81 minutes","8","Accredited","http://cgmvje.com"
"1089","29.0","sJbwsDLDftYAdSBgwyMk","Recreation","MTkgcgsOtLJqcqb","7115 aXccnGKBoKOGTKL St.","+1-890-865-4087","Mon-Fri 6AM - 11PM, Sat Closed, Sun 6AM - 11PM","87","pAmDrmxFZgKtbDUQQJtCJWqdnfqPOf","Yes","3","Average","Yes","30 minutes","3","Not Accredited","http://znhvz.com"
"1090","56.0","KPBswcPkbIGQQLmwGxTh","Healthcare","GenqWuXjvHfjEXz","5544 pnemxgsjViZnXpr St.","+1-505-336-9311","Mon-Fri 7AM - 5PM, Sat 7AM - 5PM, Sun 7AM - 5PM","19","hfklUcIgivUvurYmmjKIPRWKOvzGxw","No","1","Average","Yes","100 minutes","2","Accredited","http://ehrgyk.com"
"1091","28.0","XQwqOsAkRauflKWdXjNR","Social","zElQybBaBcINNQz","7585 dDzzLominxdLXBy St.","+1-345-350-8051","Mon-Fri Closed, Sat Closed, Sun 9AM - 9PM","11","FVsXgDFqkRMeFvPLGcCRyYvYmiidBr","No","3","Good","No","31 minutes","7","Accredited","http://ntctg.com"
"1092","24.0","MMieWVjDEFfwwnUPZlSF","Healthcare","FxnzXoUuYalZWGw","9259 vhLXvnfAUzcYizV St.","+1-765-952-4047","Mon-Fri Closed, Sat Closed, Sun Closed","82","gmQvWxSkCPXEtaQPhdOGMAgkZDBUYU","Yes","1","Good","No","66 minutes","5","Accredited","http://juibyxbqu.com"
"1093","5.0","YyFdUUwtqgEKbCZLtroH","Healthcare","CftPncgyySRQxlU","6531 YCpItExKqNuKNDr St.","+1-464-375-8118","Mon-Fri 6AM - 8PM, Sat Closed, Sun 6AM - 8PM","51","AkUYofIICXCKsfmFWUkUdwdinpTgre","Yes","4","Good","Yes","20 minutes","10","Not Accredited","http://dfxnjh.com"
"1094","24.0","EvMUJRQGdPNGISSvCdBy","Recreation","qIcwMxteHwLRycD","9849 cMhrYiFlAOcUiox St.","+1-881-753-1510","Mon-Fri Closed, Sat 7AM - 11PM, Sun 7AM - 11PM","72","UjWmQEybgJRqxydgGjRNKzWSRoHKGz","No","3","Good","Yes","117 minutes","8","Not Accredited","http://bzghurimhl.com"
"1095","8.0","xlOSZeoBBfejOeeFotTh","Recreation","HvVJJvezqdCgPtm","3414 PZWqLGWWZefycXk St.","+1-346-548-7535","Mon-Fri 6AM - 6PM, Sat Closed, Sun Closed","12","nOFDypgsELZsmjgUrACHuqvJlYilJH","Yes","4","Poor","No","13 minutes","8","Accredited","http://qiajt.com"
"1096","6.0","FEdHrgOlTnioFZJulRnS","Healthcare","cMGqfRfdscPWrZG","6413 cGvngNMqiwysevu St.","+1-804-760-1006","Mon-Fri Closed, Sat Closed, Sun 8AM - 11PM","73","tjZbleixyXbZjUOYfJJybudJrZQWaG","Yes","1","Good","No","37 minutes","1","Not Accredited","http://rzzweon.com"
"1097","32.0","UtosEuBuNIsgrKkQKfUi","Recreation","aVyxvWulBERvozH","1698 PHxDarPcAdUSqOk St.","+1-891-325-8126","Mon-Fri Closed, Sat Closed, Sun 6AM - 5PM","24","ANUEfMlYpdzhwPQuXUVfXCbLqyYKpD","Yes","4","Poor","Yes","52 minutes","4","Accredited","http://eqmmy.com"
"1098","23.0","XRlqZTdKRXxdsYelGkPv","Recreation","TUaiacFCLRhBVZw","3513 ruyQUlhnCAnfKIy St.","+1-747-559-2242","Mon-Fri 8AM - 9PM, Sat Closed, Sun 8AM - 9PM","89","dYQxozpweYvkRhlyqDXuKDNYOrNomv","Yes","4","Poor","Yes","58 minutes","10","Not Accredited","http://utxzqun.com"
"1099","32.0","JKeyMycvDdmCBPotyqUW","Recreation","oCoaLXSAiXGSCab","1233 TLRJFhwduxacCPR St.","+1-500-915-8030","Mon-Fri Closed, Sat Closed, Sun 9AM - 5PM","37","OXpSIxqJqtlOBoPtBcAIwwolZVINkX","Yes","1","Good","No","85 minutes","2","Accredited","http://ambrackqz.com"
"1100","7.0","EbPyxijiEiCLPWJPJYUo","Healthcare","qhXautnRtCFKOXJ","6983 LmPhTrFLenQELce St.","+1-719-209-1869","Mon-Fri 7AM - 9PM, Sat Closed, Sun 7AM - 9PM","21","KwDssOSvlUNsxTiUhHQgfsaQndlbKe","No","4","Average","No","96 minutes","9","Accredited","http://bfrgpelt.com"
"1101","8.0","vfdZObYhAFFnOoqSLEvI","Recreation","FgsiuBmwgllYsuC","1703 txVEdwmUBHODOhb St.","+1-701-308-4721","Mon-Fri Closed, Sat Closed, Sun 7AM - 10PM","12","yiFLvAZNVDYBAisxKLiXJjXNeXXBFC","Yes","2","Good","Yes","71 minutes","3","Accredited","http://haeap.com"
"1102","33.0","kygvywfpieKSFdeRdlRy","Healthcare","NrTwsnglPdyfsPt","8765 IdaRRmOixrfYwYx St.","+1-202-630-2369","Mon-Fri Closed, Sat Closed, Sun Closed","99","jKgRCsfTPrTHOZNKPjybIAAFUosUOp","No","1","Poor","No","10 minutes","6","Not Accredited","http://pyffbc.com"
"1103","22.0","oGpEozaMEyBkZKMgpDWj","Education","lbXfXALBnnJjBMk","2741 nqqlTPqHecKzGfe St.","+1-207-319-8489","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","19","mUGrKqJEIhMLQtdRwPjLYirAYOyUPC","Yes","2","Average","Yes","120 minutes","10","Accredited","http://mivujsj.com"
"1104","6.0","LAkCOXsjJDQoaMShtBZU","Education","pBDzjjoZImLiiUD","9962 QvkgeLrjsaZZzSt St.","+1-954-404-8790","Mon-Fri Closed, Sat 8AM - 5PM, Sun 8AM - 5PM","17","kQayJycZMKDBCmBwazriISwlpRVnCi","No","2","Poor","Yes","96 minutes","5","Accredited","http://vdgjgc.com"
"1105","8.0","eWAJHlnmJGNAfxMVKBmY","Healthcare","GGQpsdsWOKQPVEc","7822 cUySoumgdtEgBVR St.","+1-216-442-8443","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun Closed","90","RJGchVljcLUnNdyAKJgHJwULylzKvp","Yes","1","Good","Yes","77 minutes","9","Not Accredited","http://emnftf.com"
"1106","7.0","lWBweWQtBsGgXpAfbLMv","Social","bxMlWLSGCcrgjrJ","2327 YyTJKlGDFUOrKLh St.","+1-520-429-3354","Mon-Fri Closed, Sat 7AM - 5PM, Sun 7AM - 5PM","85","aFexYIKfXPLgXyrGotRvjohiSjthdG","Yes","1","Good","No","69 minutes","9","Not Accredited","http://xqfmjc.com"
"1107","35.0","CxkNQMyTSsWJdlrNZLDQ","Social","epGMypnFOWkMVFC","2698 xqOvbhsfnnOMQuf St.","+1-987-890-3071","Mon-Fri 7AM - 10PM, Sat Closed, Sun 7AM - 10PM","55","jlWFTHWNEwQDOQZEZyTbYVBWaqNJoh","Yes","1","Poor","No","90 minutes","10","Accredited","http://acthxl.com"
"1108","28.0","XRSjuzeiQVDTtrUVzSms","Healthcare","tKyinLhhIlORpGB","7627 sXHVMfVMgadHEos St.","+1-596-962-5428","Mon-Fri Closed, Sat 9AM - 6PM, Sun Closed","41","bQKfNmzslsHilqBiuGIPLfEFWmYosh","Yes","4","Good","No","49 minutes","1","Not Accredited","http://ngusyskdv.com"
"1109","8.0","BLUGUscRrUTZhxPdXPop","Healthcare","DksrgoiwItYBsGy","6297 DVcKXRXlBsmbtcZ St.","+1-411-993-6296","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","78","tmxkRTdUhKouTOfQSjIALGnsUfCaFd","No","3","Average","Yes","31 minutes","2","Not Accredited","http://kzowogauhi.com"
"1110","17.0","qjkdsByvXsfrmDEjaPip","Education","hIoWAYeMHyLddJH","7209 SHBfDiKgpWVGIap St.","+1-943-429-2739","Mon-Fri Closed, Sat Closed, Sun 6AM - 11PM","9","UECDwKnIdXnodoiPFcqoBDZWPNjahs","No","4","Good","No","89 minutes","6","Accredited","http://ikupce.com"
"1111","17.0","AxupQiImPUvotUvShuLW","Healthcare","iBdxVmpAxdiCqbF","2600 ccBdOwSLjzQrqth St.","+1-431-960-7728","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun Closed","85","fhMjrjgdCodMBZFvbwkbWfRtGwhfWE","No","1","Good","Yes","30 minutes","10","Not Accredited","http://fhooebcghw.com"
"1112","8.0","LPjPHEhjlhJkiMGnMACx","Social","UBuHcBibxjqoXgH","662 UFZNofjsAtfdhaT St.","+1-846-285-4636","Mon-Fri Closed, Sat 9AM - 7PM, Sun Closed","90","UqDEOtglnHBzAOicPmmWVLlghkodcb","Yes","5","Poor","Yes","114 minutes","3","Not Accredited","http://brscj.com"
"1113","21.0","CeUCpBRSlRgEesrntuPf","Healthcare","xQFXzzwDQboBslq","5423 SEaWEWewVGSiZAH St.","+1-939-575-3299","Mon-Fri Closed, Sat 9AM - 8PM, Sun Closed","5","nGvkvfWloFGUhQylfAgLEVOrDRvsnY","No","1","Average","No","58 minutes","4","Accredited","http://luhzn.com"
"1114","8.0","syniDgFhEsWoYpUXgIKx","Social","zYPnxZzniFKbRpl","1505 qCHgSVgvdxFyAnP St.","+1-880-651-8461","Mon-Fri 7AM - 7PM, Sat Closed, Sun 7AM - 7PM","68","PwFzpfrGrPiqtSqehRjEJZstHkFSqC","Yes","5","Average","No","66 minutes","6","Accredited","http://uumhd.com"
"1115","8.0","EruGPGdISwsxDLUtxIIS","Social","ZPfVJiRNOCLVwHc","7551 AXnDlhzCeZDGAbq St.","+1-203-358-8827","Mon-Fri 7AM - 5PM, Sat 7AM - 5PM, Sun Closed","38","xcwPQvCYRHgzFZUCwiZlZuyAUCGwXk","No","2","Good","Yes","60 minutes","9","Accredited","http://auxjrwnzrm.com"
"1116","8.0","iHnsdIlcxJCpPYriWGsM","Social","LsVjXBqOPbPpGsf","1477 RFLcxlpyxYafpRm St.","+1-516-865-5537","Mon-Fri 7AM - 11PM, Sat 7AM - 11PM, Sun 7AM - 11PM","28","wGfeTlsdXUQceROTwcAnPVFjdPplIU","No","1","Average","Yes","30 minutes","8","Not Accredited","http://rqmbgpzh.com"
"1117","68.0","LiaBbPrWqHPdHKDjrOMb","Education","nWKAjdIxjXEpUMN","9204 SKCncMORHbXiUtY St.","+1-698-833-6268","Mon-Fri Closed, Sat Closed, Sun 9AM - 10PM","27","nABPdeNCZCyHFwqqIaZEpDxhjrtauy","No","2","Average","No","114 minutes","1","Not Accredited","http://cifap.com"
"1118","41.0","pEqcpbdihDzGsgpmIHJv","Education","KXsFzeuZaEwwgov","9337 MDSUqbvedwMlaqA St.","+1-495-429-4120","Mon-Fri Closed, Sat Closed, Sun 6AM - 5PM","95","DZDkbfMXyEfZJPROqgvXRSOoHfPzvN","No","4","Poor","Yes","68 minutes","1","Not Accredited","http://vkqqggifwb.com"
"1119","41.0","zJFYHfmoatpfXFSQHBtR","Recreation","kxlcDTmJGOxlNWQ","2400 mSLBLMiclfMkuTb St.","+1-935-987-5803","Mon-Fri Closed, Sat 6AM - 11PM, Sun Closed","7","hmFSovKTgToEsukCKMRITYSzjxhdCr","No","3","Average","No","112 minutes","6","Not Accredited","http://enehiskfns.com"
"1120","3.0","PkdBsgajHWAcHGCECmvn","Education","kSUSVxBOyMSmxxq","7104 mbLMcKdypcHAdcs St.","+1-976-596-3191","Mon-Fri Closed, Sat 8AM - 8PM, Sun 8AM - 8PM","48","YVzSZMGLcaRdnXkdYDJRfyrenWcBDX","Yes","4","Poor","Yes","16 minutes","8","Not Accredited","http://tpzmhbgs.com"
"1121","29.0","qWlxYwnoEtmnwSZEcCck","Social","lNSDDkTgyEMzJlk","1996 zDbnXNzclUiMoBq St.","+1-983-415-1716","Mon-Fri Closed, Sat Closed, Sun Closed","22","bqTKhAGwAEhfQHqHgwYOYqhugdjESr","Yes","5","Poor","No","73 minutes","4","Accredited","http://opeylngtpd.com"
"1122","35.0","stHbAfgEkBZpwqVoPrca","Education","xPPNwPMzwSaJMZr","1472 aHlFhYqtVbgbBiD St.","+1-541-381-2793","Mon-Fri Closed, Sat Closed, Sun 8AM - 8PM","100","YzGqrsdLSCSExTDNIvwFqrexFLtdaJ","No","4","Good","Yes","19 minutes","3","Not Accredited","http://epnew.com"
"1123","8.0","lhsuLbfPsHpyEPwgovgA","Healthcare","hMrVtmaqFMZJKYT","7958 URujjemZbGFXDIv St.","+1-230-907-9842","Mon-Fri Closed, Sat Closed, Sun 6AM - 8PM","36","tOrlTQlaZlfQwAyTqQXfFQGAnDUIDS","No","5","Poor","No","58 minutes","3","Not Accredited","http://sjsipxatxk.com"
"1124","22.0","VtUgfCnaFBHIcLwZOsZW","Education","ZZiFkEcMHSLOjmc","2433 AqzGUXIqikpeKyL St.","+1-446-282-7864","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun 7AM - 10PM","68","AJZyaTMTbrwuGkBwRUQNOFrCCguFEW","Yes","2","Good","No","37 minutes","3","Accredited","http://twghujn.com"
"1125","22.0","pWASObFHttGlqHEqylsQ","Social","iUtgdrXuYLbHmOo","1836 lPidceqkVgBqUWD St.","+1-578-200-7932","Mon-Fri Closed, Sat Closed, Sun Closed","31","BjEeyoQJpLWDqNnxUHcfCQrDZwsbVm","No","4","Poor","Yes","36 minutes","4","Accredited","http://nfliftfwt.com"
"1126","8.0","pETbBCvrdnQRMpRCMwrW","Social","UOrKQADlLUocWNE","2466 AjQIuivkyjeIDLz St.","+1-977-697-1732","Mon-Fri 9AM - 9PM, Sat 9AM - 9PM, Sun Closed","55","sZmIbYAdGsmIZkhQkuETSPSMvpJaMc","No","4","Poor","No","57 minutes","10","Not Accredited","http://eokokpepwx.com"
"1127","28.0","yVZfZvYjRqeXzzPBgVzr","Healthcare","LHIeMhSfwOArpCw","9595 SgqfhlhSTsesRSc St.","+1-261-525-9845","Mon-Fri 6AM - 9PM, Sat 6AM - 9PM, Sun Closed","83","jJuGwYQydFkcTMUQMbXARDYIwUQZCf","Yes","1","Average","No","28 minutes","10","Accredited","http://jgxfqmhsy.com"
"1128","41.0","XVxAAfhfibrlnpEkjZIv","Social","kJSDpFmsOKCLXiI","1202 TchuLeNXBMEscOk St.","+1-763-442-3821","Mon-Fri 6AM - 5PM, Sat 6AM - 5PM, Sun 6AM - 5PM","63","GsLUghAPjAHrGQHTVEhTrRocksQLrA","Yes","1","Poor","No","56 minutes","1","Accredited","http://eeeigt.com"
"1129","28.0","PtHhOFrShOSnQctHXpYb","Social","vAsAQRKUlxlcgRy","6281 cHQUvWXXOJMsoni St.","+1-435-544-6575","Mon-Fri Closed, Sat Closed, Sun Closed","94","SfWWYpKJiNxeBUDgADAZYhlFyuyIjq","No","1","Poor","Yes","107 minutes","10","Accredited","http://emgcxnbxqc.com"
"1130","69.0","gpMVZHQmrMVkAGJgOmaR","Recreation","GdttZHIBNjPbJGy","9880 wGbUjEkUzyZkxie St.","+1-308-367-9206","Mon-Fri Closed, Sat Closed, Sun Closed","72","ZFsmwVqXyKhRESSeAgxaBFfClhPViw","Yes","5","Average","Yes","53 minutes","9","Not Accredited","http://khxbucfrlu.com"
"1131","6.0","WhJCTUhzCRpvMxhuHnUs","Education","sfkEnbQOxZJlUUm","2022 wNAxWiZSmDclnwQ St.","+1-566-876-9560","Mon-Fri Closed, Sat Closed, Sun 9AM - 6PM","94","PqxYCjJfzFurTunpTnoBqNFNbryPgK","Yes","1","Average","Yes","86 minutes","8","Not Accredited","http://kgzwqkprk.com"
"1132","22.0","fhBtdhDCLuYiQFeZvUBO","Recreation","szJGPTDeWUgahVj","4024 dHdLtmSNaKxwjRX St.","+1-353-784-7900","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","43","GAsYPCaEgOUHtmIlWwsTzrHXDgAfJg","No","3","Poor","Yes","58 minutes","1","Not Accredited","http://gtyptpfw.com"
"1133","4.0","ZgnAfelgSyxDDqIKWMkE","Social","CsFQsmMtprPfIGm","7518 BsgaDXeJUvuFVZZ St.","+1-790-961-5122","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","94","TtcjrgSmzQJmAZIjhsCvoZBAmIZVOU","No","5","Poor","Yes","49 minutes","3","Not Accredited","http://wvwynntef.com"
"1134","1.0","DbNLxJhfgrtQmRubFKMd","Healthcare","cAkbHqSLVuUgAVe","7029 kwramdLLFQLMjHh St.","+1-845-298-3548","Mon-Fri Closed, Sat 9AM - 7PM, Sun 9AM - 7PM","49","mPZuKitQKwhdbjwUwVoVsgNWzNHpOT","Yes","5","Average","Yes","119 minutes","7","Accredited","http://ohfkoadj.com"
"1135","38.0","OsVKYgMWccekpjYFcHRV","Education","ozxfnYSdpXmcUmH","5394 zMVFqFfgKcQtzfF St.","+1-342-614-7003","Mon-Fri Closed, Sat 6AM - 11PM, Sun 6AM - 11PM","10","eGsrCuGHoNaTOQmbKnQIZDDKkoeaNa","Yes","3","Poor","Yes","49 minutes","5","Not Accredited","http://xmfljtpe.com"
"1136","1.0","QRWSFFrOvuqxkibIVVeL","Healthcare","HFfLVeyfrcfzhWM","5026 MELYUJBewuWSTZx St.","+1-696-222-9466","Mon-Fri Closed, Sat Closed, Sun Closed","3","CUDIevgmHhLSABMdsnUaqrzGSqhCUK","No","3","Good","No","47 minutes","9","Not Accredited","http://dlentmliee.com"
"1137","6.0","ilomALQnUxrvdsAVcERN","Healthcare","qrSJXRzcWnAmbGR","7030 ZnfkfLjvTKAlQfl St.","+1-976-469-7876","Mon-Fri 6AM - 9PM, Sat Closed, Sun Closed","32","bIDMwnVmZMvEEcYLmGnsNmavwQtDOM","No","3","Average","No","105 minutes","2","Accredited","http://iuzmps.com"
"1138","33.0","UiEfsdqzGNrSfcsLFZAL","Social","ehZJmXIytTHoSfQ","7614 unBuSeGUXMtPLxr St.","+1-829-486-9811","Mon-Fri Closed, Sat 7AM - 6PM, Sun 7AM - 6PM","64","PSdqWxbyjwoRlyrEEUITVXSKgmouTC","No","4","Good","Yes","118 minutes","2","Not Accredited","http://lqpzfdodo.com"
"1139","36.0","rFwSTQjIXmhhSGZAgUch","Social","xmqgbipIKwskwAn","3947 BWpUKFtVoMpdxri St.","+1-543-698-3285","Mon-Fri 6AM - 9PM, Sat Closed, Sun 6AM - 9PM","96","bSgRlIptRegXdMhONqFFOBiEueWCcK","No","1","Average","No","108 minutes","7","Not Accredited","http://acyhybew.com"
"1140","77.0","OFMnNQZsyXofMWkUnFdw","Recreation","oIffRWKmkUtBiHi","8133 oANBDAdvXIZeeHZ St.","+1-358-400-7829","Mon-Fri 7AM - 9PM, Sat Closed, Sun 7AM - 9PM","92","xRorBjAqVGYjlLWhpVdTrfSenVfXco","No","4","Good","No","114 minutes","7","Not Accredited","http://xtqmqh.com"
"1141","1.0","xHqgSJdvFDEhOaKNRHyX","Healthcare","AFYVcjaVrazyCtX","1538 BaqsQeruerkuFXp St.","+1-798-686-6104","Mon-Fri 8AM - 6PM, Sat Closed, Sun Closed","58","XFCkljXYvPkShEWIFvvbwEIYfahDwv","Yes","5","Good","No","116 minutes","6","Accredited","http://vjgwhkau.com"
"1142","77.0","KwhQDHgdeSVGFTcylUJq","Social","FJjUHgqnTDUyWkb","6433 LBkaFiqVUqxggZl St.","+1-261-551-3621","Mon-Fri 8AM - 10PM, Sat 8AM - 10PM, Sun Closed","97","MaLvNexCDUtquiHgjLRNQuQiJRuVkd","Yes","4","Average","No","94 minutes","3","Accredited","http://ggyosaue.com"
"1143","1.0","MbLnyLTFrkackWfhbHXG","Healthcare","zfeyWyJBLDIdqHJ","9601 NydOLwtujOWDjYo St.","+1-545-365-8717","Mon-Fri 6AM - 6PM, Sat Closed, Sun Closed","47","VpUPvEDQTuYeBzQTnRPXrUEXUMrljJ","Yes","3","Good","Yes","62 minutes","7","Not Accredited","http://ckklapotd.com"
"1144","32.0","TsVSZoVZCSzWkZqXKctm","Education","rARMXhwPDmuGrJX","3450 jtUnAPXzzLRNFHH St.","+1-289-764-2611","Mon-Fri 9AM - 11PM, Sat 9AM - 11PM, Sun 9AM - 11PM","60","FxYshnwvQkAIszeZTxIVZhCxJwTMCm","Yes","2","Good","No","77 minutes","3","Not Accredited","http://vammrvxb.com"
"1145","1.0","InGmzRUHJvUBafwzqQNs","Education","bvoxSBTzPmnMWWG","8044 ilUfiVrEGyrnwSP St.","+1-350-543-3246","Mon-Fri Closed, Sat Closed, Sun Closed","34","mmGINRhqbTaLnfAkIStSZlweHpXyQL","Yes","5","Good","Yes","19 minutes","8","Not Accredited","http://qppgg.com"
"1146","1.0","IEXnwaQBKHUQZrImPHad","Education","uaBUMcYsAXrFtXU","5012 jTpEQpzmvcHehrp St.","+1-380-332-6538","Mon-Fri 9AM - 5PM, Sat Closed, Sun Closed","7","AhMgpShYBBJagyagzpuEEgTVdQMJQZ","Yes","4","Average","No","59 minutes","2","Not Accredited","http://thcpf.com"
"1147","1.0","UutNYmpZklLhISLUHelH","Recreation","thckUlnHLsnrlMh","3035 UZtRZNqdLDcRASL St.","+1-775-223-1528","Mon-Fri 6AM - 10PM, Sat 6AM - 10PM, Sun 6AM - 10PM","70","PCEjBTpKZJpQYNpJBiFypmjHkZHHQm","Yes","4","Good","No","35 minutes","2","Accredited","http://hcqgouogqn.com"
"1148","24.0","KUzqbLOUCgFUEdXvdfAc","Education","tmOURmMJLzBpUfr","898 kKKuadcnxiagvKg St.","+1-819-674-1408","Mon-Fri Closed, Sat 7AM - 8PM, Sun Closed","47","WbPRGnkAMSdryYPhtqmAAKZnbmZRPJ","No","3","Good","Yes","78 minutes","9","Accredited","http://qbhyogklmy.com"
"1149","5.0","meLtuqdkhGpYPAjiXLvg","Healthcare","tzkUzgczyHbweUE","4347 HzIVbcEBVFghhJc St.","+1-465-469-9128","Mon-Fri Closed, Sat Closed, Sun 7AM - 5PM","7","oheAyBfTiRbZgENFMbqZGsVdPVSSGQ","Yes","2","Good","No","75 minutes","3","Not Accredited","http://bbanigd.com"
"1150","43.0","fUiLPvtcjYSNkKdUvkRL","Education","BXropoVTiGiFfSs","2610 xVxgdirIONRByaq St.","+1-887-614-4803","Mon-Fri 7AM - 11PM, Sat Closed, Sun 7AM - 11PM","24","bNmVUSMXrnmAcsfXlnQrVRdgOydjGm","No","3","Poor","Yes","94 minutes","9","Not Accredited","http://clvmfj.com"
"1151","10.0","cqzjcdeNhUkuYLoFiocL","Social","LUpXKEtNuNvENQh","6721 oNVTyRbwylAYWZO St.","+1-549-710-2013","Mon-Fri Closed, Sat 8AM - 10PM, Sun Closed","95","IkLmUTqKKLLegmYXHKTgCwIdLxQRws","No","4","Average","No","88 minutes","1","Accredited","http://xftsetlsq.com"
"1152","7.0","dSAHalLhdvVpOOVjPzlA","Social","QjxcqQRHIQMIDRN","9804 ILmMbDZYfszXbSo St.","+1-893-585-7487","Mon-Fri 9AM - 7PM, Sat Closed, Sun Closed","2","QvbvVpxsNOqGrJYpNIXyVHGUcyhVbk","Yes","5","Average","Yes","32 minutes","3","Accredited","http://mtvfktscg.com"
"1153","8.0","sTjBGbLiELWZBudygCYk","Recreation","kigNucnrycRENhr","7510 WWUJGVroZLSCgJI St.","+1-533-462-5867","Mon-Fri Closed, Sat Closed, Sun 6AM - 5PM","52","ddHkprLTUaiNmjXwsQnjJGkluDLJma","Yes","1","Poor","Yes","75 minutes","3","Accredited","http://umqji.com"
"1154","34.0","jxmcZoonhhGOsWBwJwjk","Healthcare","dvrzigdBMsXRiyg","9236 lBBsUNfyDsWxDeA St.","+1-930-705-8802","Mon-Fri Closed, Sat 8AM - 7PM, Sun Closed","38","LyRapemrhsRlDRgmHhqUglkfRXRFzX","No","2","Poor","Yes","89 minutes","5","Accredited","http://quutd.com"
"1155","6.0","ufoMCoOzSksYRGtAwoMC","Recreation","ISHwLjESviLLyik","8514 fJIbMRVLRrQHbGP St.","+1-966-766-5477","Mon-Fri Closed, Sat 9AM - 9PM, Sun 9AM - 9PM","38","eekvcHMztYJqlAEHBYoJLpusDsWZCQ","No","5","Average","No","31 minutes","2","Accredited","http://yjzui.com"
"1156","8.0","orcXOEHhSLjtakKbptfq","Social","mHpDyneTQmHGNlC","5098 IZbQNvXyFjCPazz St.","+1-686-694-8530","Mon-Fri 9AM - 11PM, Sat Closed, Sun 9AM - 11PM","14","ntAWFzZmTHgmjmnhrhCSYnkoHPjVhp","No","4","Average","No","38 minutes","1","Accredited","http://vocvgcs.com"
"1157","35.0","uBtnanXlGtkoprzDXWoT","Recreation","ThZGXGJXQwRrGoO","3814 QCQgTSOrBYpEKpr St.","+1-350-663-9290","Mon-Fri 7AM - 8PM, Sat Closed, Sun Closed","20","abMfLYyyJUEZqXgNIthuvXiCMguJlB","Yes","2","Poor","No","31 minutes","7","Accredited","http://mjwiiuqsa.com"
