"Building_ID","Community_ID","Community_Name","Description","Zip","State","Country","Area","Population","EmploymentRate","CrimeRate","Amenities","PublicTransportAccess","QualityOfLifeIndex","HealthCareIndex","CostOfLivingIndex","PollutionIndex","ClimateIndex"
"254095","31.0","LOWER WEST SIDE","Description here","60640.0","IL","USA","38.6 sq mi","42723","0.62","0.02","oNlQWUxrAQMHUHCKzcZK","Average","94","51","85","95","67"
"254094","35.0","DOUGLAS","Description here","60616.0","IL","USA","10.5 sq mi","12259","0.71","0.29","GZkvutUbHekbzhFNCWUR","Poor","85","85","53","91","48"
"254079","71.0","NORTH CENTER","Description here","60613.0","VA","USA","74.9 sq mi","8259","0.59","0.14","pZNbXDPpsTfNaFNQUAqE","Average","93","68","89","82","99"
"254077","5.0","NORTH CENTER","Description here","60616.0","IL","USA","6.1 sq mi","45472","1","0.27","XMQgCFXGumIOVvrIyfIQ","Good","69","66","99","15","14"
"254076","32.0","LOOP","Description here","60611.0","VA","USA","75.3 sq mi","48311","0.72","0.16","IdTrcdIuFigXBgqyKogo","Poor","79","55","57","100","37"
"254074","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","16.5 sq mi","44938","0.85","0.08","ydJjRTpINtklggyjOyKY","Average","53","87","52","73","2"
"254073","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","80.8 sq mi","7676","0.87","0.39","IRjajDMCsnxqbFnIYuQQ","Average","86","77","84","79","36"
"254068","3.0","BRIDGEPORT","Description here","60609.0","OK","USA","66.9 sq mi","32915","0.83","0.39","SQEjPHOnBoHgnrdcMzFH","Good","78","69","79","75","91"
"254065","33.0","NEAR SOUTH SIDE","Description here","60605.0","IL","USA","55.9 sq mi","10665","0.8","0.35","PiRJoroaGIZGlYvlJBhi","Poor","76","68","84","34","37"
"254063","2.0","WEST RIDGE","Description here","60613.0","VA","USA","13.0 sq mi","33423","0.76","0.44","qMoxVresFlaHenlkLCoH","Average","57","78","55","45","85"
"254060","28.0","NEAR WEST SIDE","Description here","60608.0","IL","USA","87.0 sq mi","31392","0.86","0.06","kWdcBjiEaZoTzBpWqbWp","Good","75","59","78","48","96"
"254059","27.0","EAST GARFIELD PARK","Description here","60624.0","OH","USA","81.7 sq mi","23356","0.64","0.18","JXwxmRUxuIdFbuuMFpof","Average","86","75","73","88","77"
"254056","26.0","WEST TOWN","Description here","60642.0","NC","USA","21.3 sq mi","36915","0.55","0.17","ROHHWCDpmFbCtByrrSqR","Average","73","80","100","62","36"
"254055","45.0","AVALON PARK","Description here","60608.0","IL","USA","31.6 sq mi","46586","0.51","0.17","ddvAFXROHIZHJrbrFYDJ","Poor","89","68","83","59","80"
"254050","68.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","65.6 sq mi","18421","0.78","0.26","DvovugTiGOLyHJVMVGFM","Poor","70","80","95","33","51"
"254045","34.0","ARMOUR SQUARE","Description here","60616.0","IL","USA","28.2 sq mi","48789","0.78","0.42","ZRWjuOryWYaoQqThJmro","Good","71","79","68","87","60"
"254038","51.0","SOUTH DEERING","Description here","60617.0","IL","USA","16.5 sq mi","46196","0.86","0.15","gATyHgdLypOocoJKbikI","Good","98","84","61","81","20"
"254037","24.0","WEST TOWN","Description here","60647.0","IL","USA","47.9 sq mi","27756","0.79","0.14","NfAiUVQeZMYDUbMzUYfS","Poor","52","65","92","44","82"
"254034","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","45.2 sq mi","22108","0.81","0.49","gEVCKMOwmxucqYnBxUTK","Good","75","92","62","74","33"
"254025","68.0","ENGLEWOOD","Description here","60621.0","FL","USA","48.6 sq mi","36089","0.67","0.5","foClucIIPKXVwpUqxphJ","Poor","96","92","73","30","9"
"254024","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","94.0 sq mi","2769","0.76","0.27","UUEdXoCfxHqnXdvMicSp","Average","55","93","66","88","18"
"254016","32.0","LOOP","Description here","60646.0","IL","USA","23.5 sq mi","6101","0.69","0.18","HOMYlWcBfHssiDBCqyBb","Poor","99","67","52","41","88"
"254015","13.0","NORTH PARK","Description here","60646.0","IL","USA","47.6 sq mi","25175","0.95","0.43","UynykRsPvFpaeWRGmOcy","Good","96","88","87","91","31"
"254010","24.0","WEST TOWN","Description here","60642.0","NC","USA","56.7 sq mi","3059","0.76","0.05","gLSByBqVsQLZCRViiiOH","Average","94","76","58","3","5"
"254009","39.0","KENWOOD","Description here","60653.0","VA","USA","87.3 sq mi","40881","0.88","0.05","ZwstBKDWRGVniLNLhQzV","Average","88","59","87","4","37"
"254008","39.0","KENWOOD","Description here","60615.0","VA","USA","2.3 sq mi","36234","0.77","0.04","GEJDiQhQXfxbndfEkgGU","Average","68","90","79","12","70"
"254004","28.0","LINCOLN PARK","Description here","60614.0","VA","USA","93.6 sq mi","41947","0.95","0.02","bwIUipPuYMjFrRUucltl","Poor","74","89","54","59","85"
"254001","5.0","NORTH CENTER","Description here","60625.0","IL","USA","32.3 sq mi","23894","0.93","0.08","sgcGPllDYmzKnTvbHKaV","Poor","87","89","53","65","97"
"253996","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","97.3 sq mi","5170","0.91","0.34","pRLTwlRpNFfQnHXnnRfN","Average","61","79","71","31","42"
"253994","32.0","EDGEWATER","Description here","60640.0","IL","USA","29.9 sq mi","14393","0.64","0.2","TDXxJiSQTJkDqUQSZMCz","Poor","65","93","59","92","70"
"253993","32.0","LOOP","Description here","60614.0","VA","USA","83.6 sq mi","36720","0.54","0.09","AfgEEfMYsFkPqCHPWLBg","Average","99","61","55","94","34"
"253988","46.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","39.6 sq mi","2392","0.54","0.2","OVCMdssxnzAhvIRvwRTJ","Good","56","70","76","35","30"
"253987","3.0","UPTOWN","Description here","60640.0","IL","USA","31.4 sq mi","28490","0.67","0.4","evMVjLHWMqfRwuwZOeaX","Average","61","54","99","76","52"
"253986","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","97.0 sq mi","22985","0.63","0.25","mmLmizyGvNphsyDoOUjm","Poor","83","79","59","48","69"
"253982","32.0","LOOP","Description here","60605.0","IL","USA","1.5 sq mi","29987","0.96","0.08","wrhOgXnkkFytfcYOeQAl","Average","56","97","69","17","7"
"253972","13.0","NORTH PARK","Description here","60659.0","VA","USA","69.7 sq mi","42680","0.88","0.49","nsyKcyKAMMMzvZVKHDAN","Average","77","69","61","2","49"
"253968","32.0","PORTAGE PARK","Description here","60641.0","OK","USA","48.3 sq mi","16073","0.55","0.46","JlEUyMXxRaAOPeHNEvan","Average","97","74","71","34","17"
"253967","32.0","LOOP","Description here","60602.0","IL","USA","14.0 sq mi","38388","0.6","0.05","CaNxmXuwhrzIIWEhgPHE","Good","59","88","66","99","63"
"253966","3.0","UPTOWN","Description here","60657.0","MN","USA","40.9 sq mi","23356","0.74","0.02","EVIDOcPsebnasjpACPVD","Average","53","62","73","71","57"
"253963","45.0","AVALON PARK","Description here","60619.0","IL","USA","99.2 sq mi","25836","0.59","0.45","VpBSaCSItEyhOjaZrtQT","Poor","99","51","81","23","85"
"253962","32.0","LOOP","Description here","60605.0","IL","USA","59.6 sq mi","38281","0.52","0.4","EamPRLOKKKTrozCArlIS","Average","67","87","92","8","45"
"253959","24.0","WEST TOWN","Description here","60647.0","IL","USA","15.1 sq mi","23140","0.94","0.16","aaHwtgVSjiQupKoYLZry","Average","57","61","91","65","20"
"253955","8.0","NEAR NORTH SIDE","Description here","60661.0","KY","USA","98.2 sq mi","45799","0.83","0.18","bIIrYJgQoYGDDetDiiFv","Good","55","82","56","46","92"
"253952","76.0","OHARE","Description here","60656.0","NE","USA","27.8 sq mi","22267","0.54","0.06","PzaiEDlKqlqADqlvOdOI","Average","83","55","80","98","73"
"253951","33.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","18.7 sq mi","23159","0.57","0.24","ozAKjDIUVMgqLXSUlwzG","Poor","97","56","71","23","96"
"253905","6.0","LAKE VIEW","Description here","60657.0","MN","USA","88.0 sq mi","37641","0.8","0.43","wFxdklfmXmXVETMMxRUv","Good","94","62","58","41","69"
"253904","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","6.9 sq mi","31893","0.5","0.34","oICRdcaYaBiTOUglArat","Average","52","84","91","2","63"
"252333","1.0","ROGERS PARK","Description here","60626.0","IL","USA","62.6 sq mi","11037","0.98","0.11","dHvyXRKPhWuSqreLinRU","Good","64","51","59","93","25"
"252326","2.0","WEST RIDGE","Description here","60659.0","VA","USA","59.6 sq mi","36593","0.98","0.15","FDxsIJoZlcPVImhirYQr","Good","76","59","97","60","7"
"252323","38.0","GRAND BOULEVARD","Description here","60653.0","VA","USA","54.7 sq mi","28851","0.74","0.18","dzaVLAZcZodMgbxSwlAF","Good","93","87","55","44","21"
"252320","28.0","NEAR WEST SIDE","Description here","60608.0","IL","USA","54.3 sq mi","47282","0.82","0.46","iJKwCXAZnFrIEQBiQaSt","Average","68","88","65","92","46"
"252310","3.0","UPTOWN","Description here","60640.0","IL","USA","3.0 sq mi","20089","0.78","0.27","yQVJiNHRCnElIGsBzfSM","Poor","92","50","54","29","77"
"252309","1.0","ROGERS PARK","Description here","60626.0","IL","USA","66.1 sq mi","40229","0.62","0.15","cewiRGuUUDPjfgrFigJV","Good","97","54","67","56","75"
"252302","68.0","ENGLEWOOD","Description here","60621.0","FL","USA","44.3 sq mi","20000","0.56","0.29","UEdRXKdQRVzSZakPKrtv","Good","66","95","81","86","49"
"252301","22.0","LOGAN SQUARE","Description here","60647.0","IL","USA","32.1 sq mi","40619","0.66","0.49","DcTwKwUqcNtdkMNRtooq","Average","58","66","91","85","82"
"252297","22.0","LOGAN SQUARE","Description here","60647.0","IL","USA","39.0 sq mi","30852","0.74","0.14","ydMcqSBVjQUfKgqmoZNm","Poor","93","60","50","41","82"
"252294","6.0","LAKE VIEW","Description here","60657.0","MN","USA","43.3 sq mi","1775","0.56","0.28","wOCnVMvkFuGOVPsnUzVZ","Poor","99","50","59","90","62"
"252292","69.0","EDGEWATER","Description here","60660.0","IL","USA","98.7 sq mi","49302","0.91","0.29","CXfVVXMMfKucMvMtXvhh","Poor","57","97","77","60","88"
"252289","22.0","LOGAN SQUARE","Description here","60647.0","IL","USA","43.9 sq mi","21532","0.95","0.34","PGnzrbXNqKHWIieVcSpd","Good","65","88","63","46","93"
"252288","2.0","AUSTIN","Description here","60644.0","IL","USA","6.0 sq mi","43280","0.63","0.18","qLgPMaLGFUkzXjBbGjqX","Average","78","88","81","23","93"
"252284","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","82.8 sq mi","9899","0.71","0.02","KEUBlwTQoNwSEPCoDmYl","Good","93","90","95","100","46"
"252279","1.0","ROGERS PARK","Description here","60626.0","IL","USA","27.1 sq mi","26286","0.79","0.16","GuLvLlyyIeXBlQutMZms","Good","58","55","65","20","96"
"252274","62.0","AUSTIN","Description here","60644.0","IL","USA","27.9 sq mi","21026","0.55","0.46","aaqDdNnDCcpXskqkcWlI","Average","66","59","89","5","7"
"252270","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","68.8 sq mi","8407","0.87","0.31","MPLYGZrAbmbKoCgrlzJf","Poor","51","66","86","26","76"
"252269","25.0","AUSTIN","Description here","60651.0","VA","USA","12.4 sq mi","17285","0.56","0.25","kLiLtfiVhnMIbffjlxYx","Poor","51","99","81","9","59"
"252267","32.0","LOOP","Description here","60607.0","IL","USA","71.4 sq mi","4843","0.77","0.12","yJksYQQuiIlIGdSCqSfS","Good","79","83","86","91","86"
"252262","8.0","LOGAN SQUARE","Description here","60647.0","IL","USA","94.7 sq mi","20742","0.69","0.44","BeqdVPTrIKflQSCSmLmL","Poor","87","77","94","0","16"
"252253","5.0","NORTH CENTER","Description here","60642.0","NC","USA","18.6 sq mi","41523","0.58","0.25","CZNHRGVawBdvGpkuQzKC","Average","72","89","53","66","60"
"252251","34.0","ARMOUR SQUARE","Description here","60616.0","IL","USA","58.5 sq mi","19252","0.91","0.23","imVgykDUdvJkkZLVfQyP","Average","60","89","86","87","15"
"252250","3.0","UPTOWN","Description here","60640.0","IL","USA","75.6 sq mi","13119","0.7","0.41","RhNuJvmGgXQaPDbVHAGj","Poor","89","51","52","59","7"
"252249","25.0","AUSTIN","Description here","60644.0","IL","USA","6.1 sq mi","11922","0.93","0.23","hGlyjEyZIraiuUhIPWdS","Good","89","88","52","80","69"
"252247","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","76.2 sq mi","3984","0.76","0.22","oQJBOJaTOUPtFxtvPodr","Good","76","63","89","83","36"
"252240","6.0","LAKE VIEW","Description here","60657.0","MN","USA","85.6 sq mi","21192","0.77","0.22","qLfkPvSnKxnauDZmWfxN","Poor","52","89","58","1","44"
"252217","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","96.9 sq mi","10577","0.51","0.25","weDcNhcZcIAKUxViQmjZ","Good","74","59","57","51","24"
"252216","8.0","EDGEWATER","Description here","60660.0","IL","USA","82.8 sq mi","29428","0.52","0.05","UBxDVSjDtZCjMPUdZRIR","Poor","55","64","52","82","10"
"252127","10.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","66.3 sq mi","27541","0.69","0","ylYLIvaIyFpvSqvQFSeO","Good","51","68","88","68","20"
"252124","43.0","SOUTH SHORE","Description here","60649.0","VA","USA","13.4 sq mi","8662","0.79","0.11","qQlmPqWaTPetQZMRPatc","Average","60","70","92","89","25"
"252107","32.0","LOOP","Description here","60601.0","VA","USA","66.3 sq mi","29919","0.84","0.16","NwmdYxVvYleLIdsBirTK","Average","60","65","93","57","75"
"252105","69.0","LOOP","Description here","60607.0","IL","USA","24.7 sq mi","27099","0.74","0.27","jOPlIsdvQNakBrkiCXMc","Good","95","57","99","11","7"
"252095","42.0","WOODLAWN","Description here","60637.0","IL","USA","38.4 sq mi","1355","0.6","0.43","DfIOcLeyCPwWbcWwYgYf","Poor","53","79","52","16","83"
"252092","8.0","PULLMAN","Description here","60628.0","IL","USA","96.9 sq mi","4008","0.98","0.11","uwApNnvrUvWkCnaowMSO","Poor","96","71","59","88","88"
"252091","39.0","KENWOOD","Description here","60653.0","VA","USA","64.7 sq mi","46846","0.75","0.39","WRFEAwmRJeyXtUuxRNUI","Good","67","88","77","53","97"
"252085","43.0","SOUTH SHORE","Description here","60649.0","VA","USA","72.5 sq mi","15284","0.86","0.08","FvTfmZskGJARmtNvrIVt","Good","98","97","54","18","85"
"252082","16.0","IRVING PARK","Description here","60641.0","OK","USA","24.6 sq mi","14422","0.56","0.32","FjfNbfKjbDDbDOkjsrbT","Poor","69","63","58","28","44"
"252077","63.0","GAGE PARK","Description here","60632.0","KY","USA","52.5 sq mi","25633","0.88","0.11","mcYfctfpvzYaXoRhohDE","Average","67","59","59","30","12"
"252076","33.0","NEAR SOUTH SIDE","Description here","60632.0","KY","USA","21.3 sq mi","49188","0.95","0.2","evqTFrOgXQxvESdhZRPw","Poor","57","97","80","43","89"
"252071","32.0","LOOP","Description here","60605.0","IL","USA","88.5 sq mi","11493","0.74","0.26","LrtIFLyMupEDrbCunLFV","Average","89","62","93","67","54"
"252068","32.0","LOOP","Description here","60603.0","IL","USA","28.9 sq mi","41551","0.99","0.35","qGurRHNjlPRsufAWfWAE","Poor","84","54","62","46","18"
"252061","42.0","WOODLAWN","Description here","60637.0","IL","USA","34.8 sq mi","10242","0.73","0.02","IQnzoFvTkEhdDRjFRyqZ","Good","54","78","55","38","43"
"252060","42.0","WOODLAWN","Description here","60637.0","IL","USA","22.1 sq mi","1758","0.95","0.39","XglOqjhSMTDdMzdoLHpl","Good","51","83","63","11","44"
"252058","43.0","WOODLAWN","Description here","60637.0","IL","USA","61.1 sq mi","21861","0.73","0.11","xKrRVBfNkcYOyYfXCWJd","Average","99","72","86","0","40"
"252054","41.0","HYDE PARK","Description here","60637.0","IL","USA","15.7 sq mi","35278","0.84","0.1","naDBaUDJipmmqZqRUAPt","Good","94","52","81","24","74"
"252051","33.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","82.9 sq mi","28139","0.55","0.17","hNDrYYyrmpxLDDYHihfF","Average","90","61","73","88","61"
"252049","41.0","HYDE PARK","Description here","60637.0","IL","USA","67.5 sq mi","26728","0.58","0.24","PdgdephSrWMQPSHehanO","Average","81","59","81","69","13"
"252045","41.0","HYDE PARK","Description here","60637.0","IL","USA","97.8 sq mi","34796","0.86","0.27","IFCYQNgkavsYxhrXaDhz","Good","61","62","83","56","45"
"252044","42.0","WOODLAWN","Description here","60637.0","IL","USA","19.9 sq mi","31953","0.68","0.18","eEYnWYzfIHJNsXJaJRGv","Poor","68","63","72","21","96"
"252042","75.0","WOODLAWN","Description here","60637.0","IL","USA","96.4 sq mi","26102","0.93","0.14","tnwRJaYVrXYFNooizgQk","Average","68","58","88","59","27"
"252041","41.0","HYDE PARK","Description here","60637.0","IL","USA","37.7 sq mi","2660","0.77","0.24","mhOHwWCrZhodEDRIYHFW","Good","93","66","57","93","12"
"252037","41.0","HYDE PARK","Description here","60637.0","IL","USA","89.4 sq mi","49842","0.79","0.28","uVJLjuNSWbyXKQvJleQA","Average","86","81","66","76","44"
"252036","41.0","HYDE PARK","Description here","60637.0","IL","USA","25.1 sq mi","11764","0.58","0.46","CxEifBFQdJOBKrDkAAng","Good","63","66","98","43","23"
"252035","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","69.3 sq mi","47529","0.66","0.25","ECsMgxikFtfVnWrTwHPM","Poor","58","61","60","51","4"
"252034","24.0","WEST TOWN","Description here","60622.0","IL","USA","36.7 sq mi","37238","0.62","0.08","kKLxWDZVaKtfdDxdLrbv","Poor","83","59","86","30","64"
"252027","70.0","ASHBURN","Description here","60652.0","IL","USA","21.3 sq mi","19164","0.55","0.12","ECrQYvLpGTouVHDlfwOA","Good","91","71","73","2","81"
"252021","61.0","NEW CITY","Description here","60609.0","OK","USA","88.5 sq mi","13116","0.92","0.2","tNjboMWAJrSqWDqCXaVe","Poor","74","97","98","88","75"
"252018","3.0","UPTOWN","Description here","60640.0","IL","USA","93.7 sq mi","23506","0.53","0.15","EZQQuFMaGyujWcNRCEFD","Average","66","50","75","90","99"
"252013","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","8.8 sq mi","49639","0.96","0.3","SVWMjVnDSGmWnorqHGHR","Good","55","72","69","52","14"
"251964","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","46.9 sq mi","33995","0.79","0.28","KrjKEtMGEjsMBnadoqoW","Poor","57","98","77","78","87"
"251959","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","78.6 sq mi","4122","0.94","0.15","rgFhNASvHqyegRAIOuXl","Poor","62","66","87","100","99"
"251946","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","70.3 sq mi","24002","0.76","0.2","xglwLzrHeztynsvLIiMq","Poor","92","74","62","25","79"
"251945","32.0","LOOP","Description here","60605.0","IL","USA","95.6 sq mi","15305","0.55","0.49","GYaTcRGVEUpnycbnPxPo","Good","90","80","55","25","26"
"251930","77.0","EDGEWATER","Description here","60660.0","IL","USA","62.4 sq mi","30791","0.74","0.2","unzxjovMJSkjvlMmRxSn","Average","98","86","67","40","60"
"251929","32.0","LOOP","Description here","60605.0","IL","USA","69.3 sq mi","21973","0.52","0.13","MarZNPcSJiHPCtVeDXrA","Good","87","64","88","96","83"
"251928","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","39.5 sq mi","1121","0.92","0.27","hKwutpqtkPIQRkvGseHa","Good","97","85","64","72","44"
"251926","24.0","WEST TOWN","Description here","60642.0","NC","USA","36.8 sq mi","11186","0.62","0.5","vxJbgsbGaVHqMNBppDks","Good","67","90","52","73","0"
"251925","7.0","LINCOLN PARK","Description here","60614.0","VA","USA","9.1 sq mi","24343","0.67","0.25","FkFOeWKsogSxFEqbxHFS","Good","80","50","55","29","92"
"251919","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","99.6 sq mi","40110","0.61","0.02","SYTYdMNNzngfynrAPKJX","Good","89","63","61","84","28"
"251917","16.0","IRVING PARK","Description here","60618.0","IL","USA","99.7 sq mi","34025","0.55","0.21","HJIwYykrJoVYrnDZoPFr","Average","58","55","83","16","54"
"251911","30.0","SOUTH LAWNDALE","Description here","60623.0","IL","USA","82.4 sq mi","8482","0.53","0.11","xeRgZexlnStbOMahvFoc","Average","71","73","54","58","52"
"251910","8.0","LOGAN SQUARE","Description here","60647.0","IL","USA","31.6 sq mi","48202","0.9","0.37","HoVXjwtmPRrbbNllWQLw","Average","53","66","86","93","58"
"251907","51.0","SOUTH DEERING","Description here","60617.0","IL","USA","16.3 sq mi","38563","0.65","0.43","fbVNNuLOIXrcocHUjNsJ","Poor","97","52","84","20","31"
"251905","22.0","LOGAN SQUARE","Description here","60647.0","IL","USA","58.2 sq mi","16345","0.69","0.42","MwTetkuDYejgIckgGLOx","Poor","89","55","90","92","17"
"251904","8.0","NEAR NORTH SIDE","Description here","60610.0","VA","USA","58.7 sq mi","31308","0.98","0.15","kEGxeTYzhlqIuyIjEcBO","Poor","80","91","50","76","6"
