"Street_ID","Street_Name","Description","LocationType","Zip","State","Country","Address","Latitude","Longitude","Location","Elevation","GeoPoint","Region","Population","LandUse","Accessibility","Amenities","SafetyIndex","EnvironmentalQuality","DevelopmentIndex","GeospatialData"
"1384","1427 E 60th St","Mixed-use neighborhood","Mixed","St","IL","USA","1427 E 60th St","41.72019","-87.656715","(41.72019, -87.656715)","180","POINT(-87.656715 41.72019)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.656715 41.72019)"
"1385","4624  S ELLIS AVE","Residential area","Residential","AVE","IL","USA","4624  S ELLIS AVE","41.779964","-87.61674","(41.779964, -87.61674)","180","POINT(-87.61674 41.779964)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.61674 41.779964)"
"1386","5235 N Ravenswood Ave","Commercial district","Commercial","Ave","IL","USA","5235 N Ravenswood Ave","41.972645","-87.66491","(41.972645, -87.66491)","180","POINT(-87.66491 41.972645)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.66491 41.972645)"
"1387","131 S Dearborn","Industrial zone","Industrial","Dearborn","IL","USA","131 S Dearborn","41.87981","-87.62855","(41.87981, -87.62855)","180","POINT(-87.62855 41.87981)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.62855 41.87981)"
"1388","2754 N HAMPDEN CT","Mixed-use neighborhood","Mixed","CT","IL","USA","2754 N HAMPDEN CT","41.93216","-87.64276","(41.93216, -87.64276)","180","POINT(-87.64276 41.93216)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.64276 41.93216)"
"1389","4001 4013 S ELLIS AVE","Residential area","Residential","AVE","IL","USA","4001 4013 S ELLIS AVE","41.82021","-87.612465","(41.82021, -87.612465)","180","POINT(-87.612465 41.82021)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.612465 41.82021)"
"1390","111 E Wacker Dr","Commercial district","Commercial","Dr","IL","USA","111 E Wacker Dr","41.88769","-87.623566","(41.88769, -87.623566)","180","POINT(-87.623566 41.88769)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.623566 41.88769)"
"1391","3843 N California Ave","Industrial zone","Industrial","Ave","IL","USA","3843 N California Ave","41.95106","-87.698166","(41.95106, -87.698166)","180","POINT(-87.698166 41.95106)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.698166 41.95106)"
"1392","71 S Wacker Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","71 S Wacker Dr","41.880997","-87.63604","(41.880997, -87.63604)","180","POINT(-87.63604 41.880997)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.63604 41.880997)"
"1393","2350 N Clifton Ave","Residential area","Residential","Ave","IL","USA","2350 N Clifton Ave","41.92507","-87.65786","(41.92507, -87.65786)","180","POINT(-87.65786 41.92507)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.65786 41.92507)"
"1394","25 E Delaware Pl","Commercial district","Commercial","Pl","IL","USA","25 E Delaware Pl","41.89915","-87.627304","(41.89915, -87.627304)","180","POINT(-87.627304 41.89915)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.627304 41.89915)"
"1395","2525 S Michigan Ave","Industrial zone","Industrial","Ave","IL","USA","2525 S Michigan Ave","41.84675","-87.62134","(41.84675, -87.62134)","180","POINT(-87.62134 41.84675)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.62134 41.84675)"
"1396","18 28 S Michigan Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","18 28 S Michigan Ave","41.76739","-87.56693","(41.76739, -87.56693)","180","POINT(-87.56693 41.76739)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.56693 41.76739)"
"1397","7030 S Ashland Ave","Residential area","Residential","Ave","IL","USA","7030 S Ashland Ave","41.765472","-87.66448","(41.765472, -87.66448)","180","POINT(-87.66448 41.765472)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.66448 41.765472)"
"1398","4225  N SHERIDAN RD","Commercial district","Commercial","RD","IL","USA","4225  N SHERIDAN RD","41.95402","-87.662025","(41.95402, -87.662025)","180","POINT(-87.662025 41.95402)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.662025 41.95402)"
"1399","433 W BRIAR PL","Industrial zone","Industrial","PL","IL","USA","433 W BRIAR PL","41.93985","-87.65845","(41.93985, -87.65845)","180","POINT(-87.65845 41.93985)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.65845 41.93985)"
"1400","70 W Huron St","Mixed-use neighborhood","Mixed","St","IL","USA","70 W Huron St","41.868633","-87.627304","(41.868633, -87.627304)","180","POINT(-87.627304 41.868633)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.627304 41.868633)"
"1401","18 28 S Michigan Ave","Residential area","Residential","Ave","IL","USA","18 28 S Michigan Ave","41.76739","-87.56693","(41.76739, -87.56693)","180","POINT(-87.56693 41.76739)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.56693 41.76739)"
"1402","1029 1051 W NORTH SHORE AVE","Commercial district","Commercial","AVE","IL","USA","1029 1051 W NORTH SHORE AVE","42.01036","-87.6683","(42.01036, -87.6683)","180","POINT(-87.6683 42.01036)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.6683 42.01036)"
"1403","2727 N Long Ave","Industrial zone","Industrial","Ave","IL","USA","2727 N Long Ave","41.930004","-87.76055","(41.930004, -87.76055)","180","POINT(-87.76055 41.930004)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.76055 41.930004)"
"1404","1636 N Wells St","Mixed-use neighborhood","Mixed","St","IL","USA","1636 N Wells St","41.912273","-87.63549","(41.912273, -87.63549)","180","POINT(-87.63549 41.912273)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.63549 41.912273)"
"1405","2901 S Michigan Ave","Residential area","Residential","Ave","IL","USA","2901 S Michigan Ave","41.879112","-87.646515","(41.879112, -87.646515)","180","POINT(-87.646515 41.879112)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.646515 41.879112)"
"1406","4655 W Berteau Ave","Commercial district","Commercial","Ave","IL","USA","4655 W Berteau Ave","41.94617","-87.746544","(41.94617, -87.746544)","180","POINT(-87.746544 41.94617)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.746544 41.94617)"
"1407","6408 - 6450 W Irving Park Rd","Industrial zone","Industrial","Rd","IL","USA","6408 - 6450 W Irving Park Rd","41.92075","-87.70153","(41.92075, -87.70153)","180","POINT(-87.70153 41.92075)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.70153 41.92075)"
"1408","544  W MELROSE ST","Mixed-use neighborhood","Mixed","ST","IL","USA","544  W MELROSE ST","41.93985","-87.65845","(41.93985, -87.65845)","180","POINT(-87.65845 41.93985)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.65845 41.93985)"
"1409","4532 4542 S DREXEL BLVD","Residential area","Residential","BLVD","IL","USA","4532 4542 S DREXEL BLVD","41.72019","-87.656715","(41.72019, -87.656715)","180","POINT(-87.656715 41.72019)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.656715 41.72019)"
"1410","811 833 E 46TH ST","Commercial district","Commercial","ST","IL","USA","811 833 E 46TH ST","41.82021","-87.612465","(41.82021, -87.612465)","180","POINT(-87.612465 41.82021)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.612465 41.82021)"
"1411","5055 S State St","Industrial zone","Industrial","St","IL","USA","5055 S State St","41.802223","-87.6251","(41.802223, -87.6251)","180","POINT(-87.6251 41.802223)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.6251 41.802223)"
"1412","161 W Kinzie St","Mixed-use neighborhood","Mixed","St","IL","USA","161 W Kinzie St","41.888847","-87.63364","(41.888847, -87.63364)","180","POINT(-87.63364 41.888847)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.63364 41.888847)"
"1413","3319 N Clifton Ave","Residential area","Residential","Ave","IL","USA","3319 N Clifton Ave","41.94231","-87.65756","(41.94231, -87.65756)","180","POINT(-87.65756 41.94231)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.65756 41.94231)"
"1414","1728 N Damen Ave","Commercial district","Commercial","Ave","IL","USA","1728 N Damen Ave","41.913174","-87.67767","(41.913174, -87.67767)","180","POINT(-87.67767 41.913174)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.67767 41.913174)"
"1415","4851 - 4887 N Broadway Ave","Industrial zone","Industrial","Ave","IL","USA","4851 - 4887 N Broadway Ave","41.871033","-87.73349","(41.871033, -87.73349)","180","POINT(-87.73349 41.871033)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.73349 41.871033)"
"1416","1400  S INDIANA AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","1400  S INDIANA AVE","41.938915","-87.76808","(41.938915, -87.76808)","180","POINT(-87.76808 41.938915)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.76808 41.938915)"
"1417","626 640 N Michigan","Residential area","Residential","Michigan","IL","USA","626 640 N Michigan","41.895794","-87.62248","(41.895794, -87.62248)","180","POINT(-87.62248 41.895794)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.62248 41.895794)"
"1418","111 W Polk St","Commercial district","Commercial","St","IL","USA","111 W Polk St","41.86842","-87.62414","(41.86842, -87.62414)","180","POINT(-87.62414 41.86842)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.62414 41.86842)"
"1419","2701 W 68th St","Industrial zone","Industrial","St","IL","USA","2701 W 68th St","41.770004","-87.69084","(41.770004, -87.69084)","180","POINT(-87.69084 41.770004)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.69084 41.770004)"
"1420","2731 2739 N MILWAUKEE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","2731 2739 N MILWAUKEE AVE","41.92075","-87.70153","(41.92075, -87.70153)","180","POINT(-87.70153 41.92075)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.70153 41.92075)"
"1421","1607  E 50TH PL","Residential area","Residential","PL","IL","USA","1607  E 50TH PL","41.802242","-87.603325","(41.802242, -87.603325)","180","POINT(-87.603325 41.802242)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.603325 41.802242)"
"1422","200 N Green St","Commercial district","Commercial","St","IL","USA","200 N Green St","41.89029","-87.61816","(41.89029, -87.61816)","180","POINT(-87.61816 41.89029)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.61816 41.89029)"
"1423","4015 4027 N LINCOLN AVE","Industrial zone","Industrial","AVE","IL","USA","4015 4027 N LINCOLN AVE","41.868633","-87.627304","(41.868633, -87.627304)","180","POINT(-87.627304 41.868633)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.627304 41.868633)"
"1424","1030 N State St","Mixed-use neighborhood","Mixed","St","IL","USA","1030 N State St","41.901592","-87.62891","(41.901592, -87.62891)","180","POINT(-87.62891 41.901592)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.62891 41.901592)"
"1425","5650  N KENMORE AVE","Residential area","Residential","AVE","IL","USA","5650  N KENMORE AVE","41.868633","-87.627304","(41.868633, -87.627304)","180","POINT(-87.627304 41.868633)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.627304 41.868633)"
"1426","2350 N Kenmore Ave","Commercial district","Commercial","Ave","IL","USA","2350 N Kenmore Ave","41.925007","-87.65543","(41.925007, -87.65543)","180","POINT(-87.65543 41.925007)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.65543 41.925007)"
"1427","633  S PLYMOUTH CT","Industrial zone","Industrial","CT","IL","USA","633  S PLYMOUTH CT","41.868633","-87.627304","(41.868633, -87.627304)","180","POINT(-87.627304 41.868633)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.627304 41.868633)"
"1428","2510 S Kildare Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2510 S Kildare Ave","41.883194","-87.628685","(41.883194, -87.628685)","180","POINT(-87.628685 41.883194)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.628685 41.883194)"
"1429","421  W BARRY AVE","Residential area","Residential","AVE","IL","USA","421  W BARRY AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","POINT(-87.65845 41.93985)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.65845 41.93985)"
"1430","4700 S Kedzie Ave","Commercial district","Commercial","Ave","IL","USA","4700 S Kedzie Ave","41.8074","-87.70533","(41.8074, -87.70533)","180","POINT(-87.70533 41.8074)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.70533 41.8074)"
"1431","55  W CHESTNUT ST","Industrial zone","Industrial","ST","IL","USA","55  W CHESTNUT ST","41.90375","-87.63559","(41.90375, -87.63559)","180","POINT(-87.63559 41.90375)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.63559 41.90375)"
"1432","3900  W BRYN MAWR AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","3900  W BRYN MAWR AVE","41.780464","-87.60531","(41.780464, -87.60531)","180","POINT(-87.60531 41.780464)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.60531 41.780464)"
"1433","3950 N Lake Shore Dr","Residential area","Residential","Dr","IL","USA","3950 N Lake Shore Dr","41.876457","-87.62486","(41.876457, -87.62486)","180","POINT(-87.62486 41.876457)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.62486 41.876457)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","POINT(-87.65845 41.93985)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.65845 41.93985)"
"1435","2101 S WABASH AVE","Industrial zone","Industrial","AVE","IL","USA","2101 S WABASH AVE","41.854088","-87.62512","(41.854088, -87.62512)","180","POINT(-87.62512 41.854088)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.62512 41.854088)"
"1436","1029 1051 W NORTH SHORE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","1029 1051 W NORTH SHORE AVE","42.01036","-87.6683","(42.01036, -87.6683)","180","POINT(-87.6683 42.01036)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.6683 42.01036)"
"1437","5000 5016 S INDIANA AVE","Residential area","Residential","AVE","IL","USA","5000 5016 S INDIANA AVE","41.80364","-87.62178","(41.80364, -87.62178)","180","POINT(-87.62178 41.80364)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.62178 41.80364)"
"1438","1920 N Milwaukee Ave","Commercial district","Commercial","Ave","IL","USA","1920 N Milwaukee Ave","41.9174","-87.68401","(41.9174, -87.68401)","180","POINT(-87.68401 41.9174)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.68401 41.9174)"
"1439","2731 2739 N MILWAUKEE AVE","Industrial zone","Industrial","AVE","IL","USA","2731 2739 N MILWAUKEE AVE","41.92075","-87.70153","(41.92075, -87.70153)","180","POINT(-87.70153 41.92075)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.70153 41.92075)"
"1440","29 N Wacker Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","29 N Wacker Dr","41.869255","-87.62625","(41.869255, -87.62625)","180","POINT(-87.62625 41.869255)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.62625 41.869255)"
"1441","8700 W Bryn Mawr Ave","Residential area","Residential","Ave","IL","USA","8700 W Bryn Mawr Ave","41.98172","-87.84446","(41.98172, -87.84446)","180","POINT(-87.84446 41.98172)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.84446 41.98172)"
"1442","201 W Grand Ave","Commercial district","Commercial","Ave","IL","USA","201 W Grand Ave","41.891983","-87.63699","(41.891983, -87.63699)","180","POINT(-87.63699 41.891983)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.63699 41.891983)"
"1443","30  W OAK ST","Industrial zone","Industrial","ST","IL","USA","30  W OAK ST","41.86555","-87.62305","(41.86555, -87.62305)","180","POINT(-87.62305 41.86555)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.62305 41.86555)"
"1444","2355  E 67TH ST","Mixed-use neighborhood","Mixed","ST","IL","USA","2355  E 67TH ST","41.82021","-87.612465","(41.82021, -87.612465)","180","POINT(-87.612465 41.82021)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.612465 41.82021)"
"1445","619 S LaSalle","Residential area","Residential","LaSalle","IL","USA","619 S LaSalle","41.86949","-87.625854","(41.86949, -87.625854)","180","POINT(-87.625854 41.86949)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.625854 41.86949)"
"1446","2611 W 48th St","Commercial district","Commercial","St","IL","USA","2611 W 48th St","41.806553","-87.68979","(41.806553, -87.68979)","180","POINT(-87.68979 41.806553)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.68979 41.806553)"
"1447","101 E Erie","Industrial zone","Industrial","Erie","IL","USA","101 E Erie","41.963963","-87.65181","(41.963963, -87.65181)","180","POINT(-87.65181 41.963963)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.65181 41.963963)"
"1448","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","POINT(-87.63245 41.88425)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.63245 41.88425)"
"1449","2910 W Washington Blvd","Residential area","Residential","Blvd","IL","USA","2910 W Washington Blvd","41.883286","-87.699455","(41.883286, -87.699455)","180","POINT(-87.699455 41.883286)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.699455 41.883286)"
"1450","333 S Ashland Ave","Commercial district","Commercial","Ave","IL","USA","333 S Ashland Ave","41.868633","-87.627304","(41.868633, -87.627304)","180","POINT(-87.627304 41.868633)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.627304 41.868633)"
"1451","1155 N DEARBORN ST","Industrial zone","Industrial","ST","IL","USA","1155 N DEARBORN ST","41.903454","-87.62968","(41.903454, -87.62968)","180","POINT(-87.62968 41.903454)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.62968 41.903454)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","POINT(-87.63245 41.88425)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.63245 41.88425)"
"1453","27 N Aberdeen St","Residential area","Residential","St","IL","USA","27 N Aberdeen St","41.71459","-87.68148","(41.71459, -87.68148)","180","POINT(-87.68148 41.71459)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.68148 41.71459)"
"1454","4700  S COTTAGE GROVE AVE","Commercial district","Commercial","AVE","IL","USA","4700  S COTTAGE GROVE AVE","41.802242","-87.603325","(41.802242, -87.603325)","180","POINT(-87.603325 41.802242)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.603325 41.802242)"
"1455","1164 W Madison","Industrial zone","Industrial","Madison","IL","USA","1164 W Madison","41.881947","-87.65691","(41.881947, -87.65691)","180","POINT(-87.65691 41.881947)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.65691 41.881947)"
"1456","535 N Michigan Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","535 N Michigan Ave","41.92075","-87.70153","(41.92075, -87.70153)","180","POINT(-87.70153 41.92075)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.70153 41.92075)"
"1457","221  E WALTON PL","Residential area","Residential","PL","IL","USA","221  E WALTON PL","41.895794","-87.62248","(41.895794, -87.62248)","180","POINT(-87.62248 41.895794)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.62248 41.895794)"
"1458","2845 N Newcastle Ave","Commercial district","Commercial","Ave","IL","USA","2845 N Newcastle Ave","41.932117","-87.79632","(41.932117, -87.79632)","180","POINT(-87.79632 41.932117)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.79632 41.932117)"
"1459","330 S Wells St","Industrial zone","Industrial","St","IL","USA","330 S Wells St","41.877056","-87.634026","(41.877056, -87.634026)","180","POINT(-87.634026 41.877056)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.634026 41.877056)"
"1460","1640 W Division St","Mixed-use neighborhood","Mixed","St","IL","USA","1640 W Division St","41.82021","-87.612465","(41.82021, -87.612465)","180","POINT(-87.612465 41.82021)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.612465 41.82021)"
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","POINT(-87.630554 41.845505)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.630554 41.845505)"
"1462","7 W Madison St","Commercial district","Commercial","St","IL","USA","7 W Madison St","41.88201","-87.62822","(41.88201, -87.62822)","180","POINT(-87.62822 41.88201)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.62822 41.88201)"
"1463","5025 N Laramie Ave","Industrial zone","Industrial","Ave","IL","USA","5025 N Laramie Ave","41.972095","-87.75692","(41.972095, -87.75692)","180","POINT(-87.75692 41.972095)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.75692 41.972095)"
"1464","445 E Ohio St","Mixed-use neighborhood","Mixed","St","IL","USA","445 E Ohio St","41.892242","-87.61627","(41.892242, -87.61627)","180","POINT(-87.61627 41.892242)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.61627 41.892242)"
"1465","851 W Waveland Ave","Residential area","Residential","Ave","IL","USA","851 W Waveland Ave","41.9485","-87.65141","(41.9485, -87.65141)","180","POINT(-87.65141 41.9485)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.65141 41.9485)"
"1466","5335 S Kenwood Ave","Commercial district","Commercial","Ave","IL","USA","5335 S Kenwood Ave","41.79868","-87.592804","(41.79868, -87.592804)","180","POINT(-87.592804 41.79868)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.592804 41.79868)"
"1467","984 N MILWAUKEE AVE","Industrial zone","Industrial","AVE","IL","USA","984 N MILWAUKEE AVE","41.899406","-87.66143","(41.899406, -87.66143)","180","POINT(-87.66143 41.899406)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.66143 41.899406)"
"1468","4250 S Rockwell St","Mixed-use neighborhood","Mixed","St","IL","USA","4250 S Rockwell St","41.922012","-87.65462","(41.922012, -87.65462)","180","POINT(-87.65462 41.922012)","West","30000","Recreational","Average","Gyms, Libraries","75","Moderate","Mature","POINT(-87.65462 41.922012)"
"1469","2600 N Southport Ave","Residential area","Residential","Ave","IL","USA","2600 N Southport Ave","41.929058","-87.66341","(41.929058, -87.66341)","180","POINT(-87.66341 41.929058)","Midwest","30000","Residential","Poor","Parks, Schools","75","Low","Advanced","POINT(-87.66341 41.929058)"
"1470","2336  N COMMONWEALTH AVE","Commercial district","Commercial","AVE","IL","USA","2336  N COMMONWEALTH AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","POINT(-87.65462 41.922012)","Northeast","30000","Commercial","Good","Shopping Centers, Restaurants","75","High","Developing","POINT(-87.65462 41.922012)"
"1471","6840 N SACRAMENTO AVE","Industrial zone","Industrial","AVE","IL","USA","6840 N SACRAMENTO AVE","41.870132","-87.70168","(41.870132, -87.70168)","180","POINT(-87.70168 41.870132)","South","30000","Industrial","Average","Hospitals, Banks","75","Moderate","Mature","POINT(-87.70168 41.870132)"
"1472","223 N Keeler Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","223 N Keeler Ave","41.970306","-87.65058","(41.970306, -87.65058)","180","POINT(-87.65058 41.970306)","West","30000","Recreational","Poor","Gyms, Libraries","75","Low","Advanced","POINT(-87.65058 41.970306)"
"1473","5600 5608 W WASHINGTON BLVD","Residential area","Residential","BLVD","IL","USA","5600 5608 W WASHINGTON BLVD","41.7398","-87.653496","(41.7398, -87.653496)","180","POINT(-87.653496 41.7398)","Midwest","30000","Residential","Good","Parks, Schools","75","High","Developing","POINT(-87.653496 41.7398)"
"1474","300 W 23rd St","Commercial district","Commercial","St","IL","USA","300 W 23rd St","41.85096","-87.63518","(41.85096, -87.63518)","180","POINT(-87.63518 41.85096)","Northeast","30000","Commercial","Average","Shopping Centers, Restaurants","75","Moderate","Mature","POINT(-87.63518 41.85096)"
"1475","5801 5811 S DORCHESTER AVE","Industrial zone","Industrial","AVE","IL","USA","5801 5811 S DORCHESTER AVE","41.78926","-87.591194","(41.78926, -87.591194)","180","POINT(-87.591194 41.78926)","South","30000","Industrial","Poor","Hospitals, Banks","75","Low","Advanced","POINT(-87.591194 41.78926)"
"1476","2 N Riverside Plz","Mixed-use neighborhood","Mixed","Plz","IL","USA","2 N Riverside Plz","41.87781","-87.65493","(41.87781, -87.65493)","180","POINT(-87.65493 41.87781)","West","30000","Recreational","Good","Gyms, Libraries","75","High","Developing","POINT(-87.65493 41.87781)"
"1477","801- 831 W 119th St.","Residential area","Residential","St.","IL","USA","801- 831 W 119th St.","41.94929","-87.64692","(41.94929, -87.64692)","180","POINT(-87.64692 41.94929)","Midwest","30000","Residential","Average","Parks, Schools","75","Moderate","Mature","POINT(-87.64692 41.94929)"
"1478","5152 5178 S KING DR","Commercial district","Commercial","DR","IL","USA","5152 5178 S KING DR","41.802242","-87.603325","(41.802242, -87.603325)","180","POINT(-87.603325 41.802242)","Northeast","30000","Commercial","Poor","Shopping Centers, Restaurants","75","Low","Advanced","POINT(-87.603325 41.802242)"
"1479","3740  N PINE GROVE AVE","Industrial zone","Industrial","AVE","IL","USA","3740  N PINE GROVE AVE","41.95402","-87.662025","(41.95402, -87.662025)","180","POINT(-87.662025 41.95402)","South","30000","Industrial","Good","Hospitals, Banks","75","High","Developing","POINT(-87.662025 41.95402)"
