"Building_ID","Address","Building_Type","Build_Year","Zip","State","City","Community_Name","Community_Number","Latitude","Longitude","Location"
"114316","6433  W BELLE PLAINE AVE","Residential","1957-03-01","60634","HI","Whitmore Village","NEAR WEST SIDE","28","41.880609","-87.639778","(41.880609, -87.639778)"
"114316","6433  W BELLE PLAINE AVE","Residential","1957-03-01","60634","HI","Whitmore Village_*","West Town","24","41.91338713","-87.68624897","(41.91338713, -87.68624897)"
"114316","6433  W BELLE PLAINE AVE","Residential","1957-03-01","60634","HI_*","Whitmore Village","ASHBURN","70","41.74785085","-87.6824488","(41.74785085, -87.6824488)"
"114316","6433  W BELLE PLAINE AVE_*","Residential","1957-03-01","60634","HI","Whitmore Village","DUNNING","17","41.94530408","-87.80186746","(41.94530408, -87.80186746)"
"251364","1424 N Cleaver Street","Municipal","1957-04-01","60642","HI","Whitmore Village","WEST TOWN","24","41.90750342","-87.66397662","(41.90750342, -87.66397662)"
"251364","1424 N Cleaver Street","Municipal","1957-04-01","60642","HI","Whitmore Village","North Center","5","41.950725","-87.70793","(41.950725, -87.70793)"
"251364","1424 N Cleaver Street","Municipal","1957-04-01","60642","HI","Whitmore Village_*","OHARE","76","41.98672351","-87.83907468","(41.98672351, -87.83907468)"
"251364","1424 N Cleaver Street","Municipal","1957-04-01","60642","HI_*","Whitmore Village","ALBANY PARK","14","41.96501325","-87.71451268","(41.96501325, -87.71451268)"
"251364","1424 N Cleaver Street_*","Municipal","1957-04-01","60642","HI","Whitmore Village","WEST TOWN","24","41.90750342","-87.66397662","(41.90750342, -87.66397662)"
"255009","750 N HUDSON AVE","Residential","1957-04-01","60654","HI","Whitmore Village","Near North Side","8","41.89622411","-87.64008035","(41.89622411, -87.64008035)"
"255009","750 N HUDSON AVE","Residential","1957-04-01","60654","HI","Whitmore Village","MONTCLARE","18","41.92669728","-87.79203184","(41.92669728, -87.79203184)"
"255009","750 N HUDSON AVE","Residential","1957-04-01","60654","HI","Whitmore Village_*","LOOP","32","41.86863212","-87.62730687","(41.86863212, -87.62730687)"
"255009","750 N HUDSON AVE","Residential","1957-04-01","60654","HI_*","Whitmore Village","WEST TOWN","24","41.90876585","-87.68434031","(41.90876585, -87.68434031)"
"255009","750 N HUDSON AVE_*","Residential","1957-04-01","60654","HI","Whitmore Village","Near North Side","8","41.89622411","-87.64008035","(41.89622411, -87.64008035)"
"102532","2320 E 93rd St","Commercial","1957-03-01","60617","HI","Whitmore Village","CALUMET HEIGHTS","48","41.72673518","-87.56695195","(41.72673518, -87.56695195)"
"102532","2320 E 93rd St","Commercial","1957-03-01","60617","HI","Whitmore Village","WEST ENGLEWOOD","67","41.76547365","-87.66448496","(41.76547365, -87.66448496)"
"102532","2320 E 93rd St","Commercial","1957-03-01","60617","HI","Whitmore Village_*","UPTOWN","3","41.95402016","-87.6620278","(41.95402016, -87.6620278)"
"102532","2320 E 93rd St","Commercial","1957-03-01","60617","HI_*","Whitmore Village","NEAR SOUTH SIDE","33","41.86368261","-87.6269152","(41.86368261, -87.6269152)"
"102532","2320 E 93rd St_*","Commercial","1957-03-01","60617","HI","Whitmore Village","CALUMET HEIGHTS","48","41.72673518","-87.56695195","(41.72673518, -87.56695195)"
"221751","501 W 24th Pl","Residential","1957-04-01","60616","HI","Whitmore Village","ARMOUR SQUARE","34","41.84787679","-87.63924831","(41.84787679, -87.63924831)"
"221751","501 W 24th Pl","Residential","1957-04-01","60616","HI","Whitmore Village","HYDE PARK","41","41.78046327","-87.6053081","(41.78046327, -87.6053081)"
"221751","501 W 24th Pl","Residential","1957-04-01","60616","HI","Whitmore Village_*","NEAR NORTH SIDE","8","41.894664","-87.640771","(41.894664, -87.640771)"
"221751","501 W 24th Pl","Residential","1957-04-01","60616","HI_*","Whitmore Village","PORTAGE PARK","15","41.96182789","-87.75824707","(41.96182789, -87.75824707)"
"221751","501 W 24th Pl_*","Residential","1957-04-01","60616","HI","Whitmore Village","ARMOUR SQUARE","34","41.84787679","-87.63924831","(41.84787679, -87.63924831)"
"251581","8045 S Kenwood Ave","Municipal","1957-04-01","60619","HI","Whitmore Village","AVALON PARK","45","41.74849276","-87.59132698","(41.74849276, -87.59132698)"
"251581","8045 S Kenwood Ave","Municipal","1957-04-01","60619","HI","Whitmore Village","AUSTIN","25","41.88039405","-87.75826967","(41.88039405, -87.75826967)"
"251581","8045 S Kenwood Ave","Municipal","1957-04-01","60619","HI","Whitmore Village_*","NEAR NORTH SIDE","8","41.89579275","-87.62247957","(41.89579275, -87.62247957)"
"251581","8045 S Kenwood Ave","Municipal","1957-04-01","60619","HI_*","Whitmore Village","LOOP","32","41.87868136","-87.63229063","(41.87868136, -87.63229063)"
"251581","8045 S Kenwood Ave_*","Municipal","1957-04-01","60619","HI","Whitmore Village","AVALON PARK","45","41.74849276","-87.59132698","(41.74849276, -87.59132698)"
"256893","211 N HARBOR DR","Residential","1957-04-01","60601","HI","Whitmore Village","LOOP","32","41.886255","-87.62231","(41.886255, -87.62231)"
"256893","211 N HARBOR DR","Residential","1957-04-01","60601","HI","Whitmore Village","NEAR NORTH SIDE","8","41.89080456","-87.63481335","(41.89080456, -87.63481335)"
"256893","211 N HARBOR DR","Residential","1957-04-01","60601","HI","Whitmore Village_*","HUMBOLDT PARK","23","41.90412","-87.71241","(41.90412, -87.71241)"
"256893","211 N HARBOR DR","Residential","1957-04-01","60601","HI_*","Whitmore Village","North Lawndale","29","41.85793904","-87.71522054","(41.85793904, -87.71522054)"
"256893","211 N HARBOR DR_*","Residential","1957-04-01","60601","HI","Whitmore Village","LOOP","32","41.886255","-87.62231","(41.886255, -87.62231)"
"254345","255 W 69th St","Commercial","1957-04-01","60621","HI","Whitmore Village","Greater Grand Crossing","69","41.7739118","-87.63872","(41.7739118, -87.63872)"
"254345","255 W 69th St","Commercial","1957-04-01","60621","HI","Whitmore Village","WASHINGTON HEIGHTS","73","41.7210264","-87.64309367","(41.7210264, -87.64309367)"
"254345","255 W 69th St","Commercial","1957-04-01","60621","HI","Whitmore Village_*","LAKE VIEW","6","41.93904206","-87.63916169","(41.93904206, -87.63916169)"
"254345","255 W 69th St","Commercial","1957-04-01","60621","HI_*","Whitmore Village","NEAR WEST SIDE","28","41.88719418","-87.64722371","(41.88719418, -87.64722371)"
"254345","255 W 69th St_*","Commercial","1957-04-01","60621","HI","Whitmore Village","Greater Grand Crossing","69","41.7739118","-87.63872","(41.7739118, -87.63872)"
"250075","200 W 95th St","Municipal","1957-04-01","60628","HI","Whitmore Village","ROSELAND","49","41.72174884","-87.6288572","(41.72174884, -87.6288572)"
"250075","200 W 95th St","Municipal","1957-04-01","60628","HI","Whitmore Village","LOOP","32","41.86863212","-87.62730687","(41.86863212, -87.62730687)"
"250075","200 W 95th St","Municipal","1957-04-01","60628","HI","Whitmore Village_*","EDGEWATER","77","41.99090057","-87.66660744","(41.99090057, -87.66660744)"
"250075","200 W 95th St","Municipal","1957-04-01","60628","HI_*","Whitmore Village","LOOP","32","41.88452835","-87.62551055","(41.88452835, -87.62551055)"
"250075","200 W 95th St_*","Municipal","1957-04-01","60628","HI","Whitmore Village","ROSELAND","49","41.72174884","-87.6288572","(41.72174884, -87.6288572)"
"175760","7300 S SOUTH SHORE DR","Residential","1957-03-01","60649","HI","Whitmore Village","SOUTH SHORE","43","41.76259226","-87.57231648","(41.76259226, -87.57231648)"
"175760","7300 S SOUTH SHORE DR","Residential","1957-03-01","60649","HI","Whitmore Village","LOOP","32","41.88496713","-87.62836653","(41.88496713, -87.62836653)"
"175760","7300 S SOUTH SHORE DR","Residential","1957-03-01","60649","HI","Whitmore Village_*","NEAR NORTH SIDE","8","41.90384465","-87.63521255","(41.90384465, -87.63521255)"
"175760","7300 S SOUTH SHORE DR","Residential","1957-03-01","60649","HI_*","Whitmore Village","LINCOLN PARK","7","41.92201051","-87.65461957","(41.92201051, -87.65461957)"
"175760","7300 S SOUTH SHORE DR_*","Residential","1957-03-01","60649","HI","Whitmore Village","SOUTH SHORE","43","41.76259226","-87.57231648","(41.76259226, -87.57231648)"
"172051","2601 W 63rd St","Residential","1957-03-01","60629","HI","Whitmore Village","CHICAGO LAWN","66","41.77517105","-87.71389848","(41.77517105, -87.71389848)"
"172051","2601 W 63rd St","Residential","1957-03-01","60629","HI","Whitmore Village","LOOP","32","41.87969438","-87.63568353","(41.87969438, -87.63568353)"
"172051","2601 W 63rd St","Residential","1957-03-01","60629","HI","Whitmore Village_*","West Town","24","41.921025","-87.691375","(41.921025, -87.691375)"
"172051","2601 W 63rd St","Residential","1957-03-01","60629","HI_*","Whitmore Village","NEAR WEST SIDE","28","41.87397525","-87.64002227","(41.87397525, -87.64002227)"
"172051","2601 W 63rd St_*","Residential","1957-03-01","60629","HI","Whitmore Village","CHICAGO LAWN","66","41.77517105","-87.71389848","(41.77517105, -87.71389848)"
"173949","2438 2484 W ESTES AVE","Residential","1957-03-01","60645","HI","Whitmore Village","WEST RIDGE","2","42.00880199","-87.69502812","(42.00880199, -87.69502812)"
"173949","2438 2484 W ESTES AVE","Residential","1957-03-01","60645","HI","Whitmore Village","GREATER GRAND CROSSING","69","41.7761313","-87.64068948","(41.7761313, -87.64068948)"
"173949","2438 2484 W ESTES AVE","Residential","1957-03-01","60645","HI","Whitmore Village_*","NEAR WEST SIDE","28","41.88","-87.6548399","(41.88, -87.6548399)"
"173949","2438 2484 W ESTES AVE","Residential","1957-03-01","60645","HI_*","Whitmore Village","LINCOLN SQUARE","4","41.97488655","-87.69887185","(41.97488655, -87.69887185)"
"173949","2438 2484 W ESTES AVE_*","Residential","1957-03-01","60645","HI","Whitmore Village","WEST RIDGE","2","42.00880199","-87.69502812","(42.00880199, -87.69502812)"
"103727","5040 5060 N BROADWAY","Residential","1957-03-01","60640","HI","Whitmore Village","UPTOWN","3","41.97411618","-87.66026911","(41.97411618, -87.66026911)"
"103727","5040 5060 N BROADWAY","Residential","1957-03-01","60640","HI","Whitmore Village","NEAR WEST SIDE","28","41.87399385","-87.651678","(41.87399385, -87.651678)"
"103727","5040 5060 N BROADWAY","Residential","1957-03-01","60640","HI","Whitmore Village_*","BELMONT CRAGIN","19","41.93583269","-87.77043893","(41.93583269, -87.77043893)"
"103727","5040 5060 N BROADWAY","Residential","1957-03-01","60640","HI_*","Whitmore Village","WASHINGTON HEIGHTS","73","41.6981819","-87.66236671","(41.6981819, -87.66236671)"
"103727","5040 5060 N BROADWAY_*","Residential","1957-03-01","60640","HI","Whitmore Village","UPTOWN","3","41.97411618","-87.66026911","(41.97411618, -87.66026911)"
"103933","3161  N CAMBRIDGE AVE","Residential","1957-03-01","60657","HI","Whitmore Village","LAKE VIEW","6","41.9398511","-87.65844752","(41.9398511, -87.65844752)"
"103933","3161  N CAMBRIDGE AVE","Residential","1957-03-01","60657","HI","Whitmore Village","LOGAN SQUARE","22","41.90225377","-87.68447845","(41.90225377, -87.68447845)"
"103933","3161  N CAMBRIDGE AVE","Residential","1957-03-01","60657","HI","Whitmore Village_*","NEAR NORTH SIDE","8","41.90456187","-87.62550269","(41.90456187, -87.62550269)"
"103933","3161  N CAMBRIDGE AVE","Residential","1957-03-01","60657","HI_*","Whitmore Village","LOOP","32","41.88234218","-87.62866439","(41.88234218, -87.62866439)"
"103933","3161  N CAMBRIDGE AVE_*","Residential","1957-03-01","60657","HI","Whitmore Village","LAKE VIEW","6","41.9398511","-87.65844752","(41.9398511, -87.65844752)"
"238712","899 S Plymouth Ct","Residential","1957-04-01","60605","HI","Whitmore Village","LOOP","32","41.870862","-87.628555","(41.870862, -87.628555)"
"238712","899 S Plymouth Ct","Residential","1957-04-01","60605","HI","Whitmore Village","ASHBURN","70","41.745032","-87.717215","(41.745032, -87.717215)"
"238712","899 S Plymouth Ct","Residential","1957-04-01","60605","HI","Whitmore Village_*","NORTH LAWNDALE","29","41.86684596","-87.69530763","(41.86684596, -87.69530763)"
"238712","899 S Plymouth Ct","Residential","1957-04-01","60605","HI_*","Whitmore Village","DOUGLAS","35","41.83416616","-87.62294005","(41.83416616, -87.62294005)"
"238712","899 S Plymouth Ct_*","Residential","1957-04-01","60605","HI","Whitmore Village","LOOP","32","41.870862","-87.628555","(41.870862, -87.628555)"
"128321","2315  W LEMOYNE ST","Residential","1957-03-01","60622","HI","Whitmore Village","WEST TOWN","24","41.90225377","-87.68447845","(41.90225377, -87.68447845)"
"128321","2315  W LEMOYNE ST","Residential","1957-03-01","60622","HI","Whitmore Village","PORTAGE PARK","15","41.93918272","-87.75361327","(41.93918272, -87.75361327)"
"128321","2315  W LEMOYNE ST","Residential","1957-03-01","60622","HI","Whitmore Village_*","West Ridge","2","41.9904718","-87.70487","(41.9904718, -87.70487)"
"128321","2315  W LEMOYNE ST","Residential","1957-03-01","60622","HI_*","Whitmore Village","NEAR NORTH SIDE","8","41.90619616","-87.62627501","(41.90619616, -87.62627501)"
"128321","2315  W LEMOYNE ST_*","Residential","1957-03-01","60622","HI","Whitmore Village","WEST TOWN","24","41.90225377","-87.68447845","(41.90225377, -87.68447845)"
"252041","970 E 58th St","Commercial","1957-04-01","60637","HI","Whitmore Village","HYDE PARK","41","41.789588","-87.602326","(41.789588, -87.602326)"
"252041","970 E 58th St","Commercial","1957-04-01","60637","HI","Whitmore Village","LOOP","32","41.88448158","-87.62973023","(41.88448158, -87.62973023)"
"252041","970 E 58th St","Commercial","1957-04-01","60637","HI","Whitmore Village_*","EDGEWATER","77","41.9891405","-87.65967018","(41.9891405, -87.65967018)"
"252041","970 E 58th St","Commercial","1957-04-01","60637","HI_*","Whitmore Village","Irving Park","16","41.88425","-87.63245","(41.88425, -87.63245)"
"252041","970 E 58th St_*","Commercial","1957-04-01","60637","HI","Whitmore Village","HYDE PARK","41","41.789588","-87.602326","(41.789588, -87.602326)"
"251444","12302 S State St","Municipal","1957-04-01","60628","HI","Whitmore Village","WEST PULLMAN","53","41.6700175","-87.62318785","(41.6700175, -87.62318785)"
"251444","12302 S State St","Municipal","1957-04-01","60628","HI","Whitmore Village","UPTOWN","3","41.96321715","-87.66659989","(41.96321715, -87.66659989)"
"251444","12302 S State St","Municipal","1957-04-01","60628","HI","Whitmore Village_*","HUMBOLDT PARK","23","41.90151415","-87.70675593","(41.90151415, -87.70675593)"
"251444","12302 S State St","Municipal","1957-04-01","60628","HI_*","Whitmore Village","ENGLEWOOD","68","41.773223","-87.636873","(41.773223, -87.636873)"
"251444","12302 S State St_*","Municipal","1957-04-01","60628","HI","Whitmore Village","WEST PULLMAN","53","41.6700175","-87.62318785","(41.6700175, -87.62318785)"
"148480","865  N LARRABEE ST","Residential","1957-03-01","60610","HI","Whitmore Village","NEAR NORTH SIDE","8","41.9037528","-87.63558845","(41.9037528, -87.63558845)"
"148480","865  N LARRABEE ST","Residential","1957-03-01","60610","HI","Whitmore Village","LOOP","32","41.87908523","-87.631822","(41.87908523, -87.631822)"
"148480","865  N LARRABEE ST","Residential","1957-03-01","60610","HI","Whitmore Village_*","LOOP","32","41.87678279","-87.62541009","(41.87678279, -87.62541009)"
"148480","865  N LARRABEE ST","Residential","1957-03-01","60610","HI_*","Whitmore Village","ROGERS PARK","1","42.01036185","-87.66829765","(42.01036185, -87.66829765)"
"148480","865  N LARRABEE ST_*","Residential","1957-03-01","60610","HI","Whitmore Village","NEAR NORTH SIDE","8","41.9037528","-87.63558845","(41.9037528, -87.63558845)"
"253904","1250 W Van Buren St","Residential","1957-04-01","60607","HI","Whitmore Village","NEAR WEST SIDE","28","41.87399385","-87.651678","(41.87399385, -87.651678)"
"253904","1250 W Van Buren St","Residential","1957-04-01","60607","HI","Whitmore Village","NEAR NORTH SIDE","8","41.9037528","-87.63558845","(41.9037528, -87.63558845)"
"253904","1250 W Van Buren St","Residential","1957-04-01","60607","HI","Whitmore Village_*","","","41.818225","-87.6108146","(41.818225, -87.6108146)"
"253904","1250 W Van Buren St","Residential","1957-04-01","60607","HI_*","Whitmore Village","WOODLAWN","42","41.78216916","-87.58726468","(41.78216916, -87.58726468)"
"253904","1250 W Van Buren St_*","Residential","1957-04-01","60607","HI","Whitmore Village","NEAR WEST SIDE","28","41.87399385","-87.651678","(41.87399385, -87.651678)"
"160197","220 S Michigan Ave","Commercial","1957-03-01","60604","HI","Whitmore Village","LOOP","32","41.87899988","-87.62512408","(41.87899988, -87.62512408)"
"160197","220 S Michigan Ave","Commercial","1957-03-01","60604","HI","Whitmore Village","LOOP","32","41.88116139","-87.63181347","(41.88116139, -87.63181347)"
"160197","220 S Michigan Ave","Commercial","1957-03-01","60604","HI","Whitmore Village_*","SOUTH CHICAGO","46","41.7272413","-87.55513633","(41.7272413, -87.55513633)"
"160197","220 S Michigan Ave","Commercial","1957-03-01","60604","HI_*","Whitmore Village","DOUGLAS","35","41.842325","-87.62715344","(41.842325, -87.62715344)"
"160197","220 S Michigan Ave_*","Commercial","1957-03-01","60604","HI","Whitmore Village","LOOP","32","41.87899988","-87.62512408","(41.87899988, -87.62512408)"
"104838","421  W BARRY AVE","Residential","1957-03-01","60657","HI","Whitmore Village","LAKE VIEW","6","41.9398511","-87.65844752","(41.9398511, -87.65844752)"
"104838","421  W BARRY AVE","Residential","1957-03-01","60657","HI","Whitmore Village","WEST ELSDON","62","41.78841222","-87.71972596","(41.78841222, -87.71972596)"
"104838","421  W BARRY AVE","Residential","1957-03-01","60657","HI","Whitmore Village_*","NEAR NORTH SIDE","8","41.89198218","-87.63699623","(41.89198218, -87.63699623)"
"104838","421  W BARRY AVE","Residential","1957-03-01","60657","HI_*","Whitmore Village","ARMOUR SQUARE","34","41.8520324","-87.63944223","(41.8520324, -87.63944223)"
