L_ID,L_Name,Description,L_Type,Zip,State,Country,L_Address,Latitude,Longitude,Location,Elevation,Region,Population,Safe_Index,Environment_Index,Development_Index,Geo_Data
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"","","","","","","","","","","","","","","","","",""
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1499","626 640 W WAVELAND AVE","Industrial zone","Industrial","AVE","IL","USA","626 640 W WAVELAND AVE","41.95402","-87.662025","(41.95402, -87.662025)","180","South","30000","75","Low","Advanced","POINT(-87.662025 41.95402)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"","","","","","","","","","","","","","","","","",""
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1198","251 E Huron St","Commercial district","Commercial","St","IL","USA","251 E Huron St","41.876854","-87.64988","(41.876854, -87.64988)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.64988 41.876854)"
"1480","4945 S Cottage Grove Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","4945 S Cottage Grove Ave","41.89217","-87.63413","(41.89217, -87.63413)","180","West","30000","75","Moderate","Mature","POINT(-87.63413 41.89217)"
"1132","2350 N Lincoln Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2350 N Lincoln Ave","41.873993","-87.65168","(41.873993, -87.65168)","180","West","30000","75","Moderate","Mature","POINT(-87.65168 41.873993)"
"1249","1040  W HOLLYWOOD AVE","Residential area","Residential","AVE","IL","USA","1040  W HOLLYWOOD AVE","41.990902","-87.66661","(41.990902, -87.66661)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66661 41.990902)"
"1249","1040  W HOLLYWOOD AVE","Residential area","Residential","AVE","IL","USA","1040  W HOLLYWOOD AVE","41.990902","-87.66661","(41.990902, -87.66661)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66661 41.990902)"
"1481","6710 N Washtenaw Ave","Residential area","Residential","Ave","IL","USA","6710 N Washtenaw Ave","41.782066","-87.67221","(41.782066, -87.67221)","180","Midwest","30000","75","Low","Advanced","POINT(-87.67221 41.782066)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1496","660  W WRIGHTWOOD AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","660  W WRIGHTWOOD AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","West","30000","75","Low","Advanced","POINT(-87.65462 41.922012)"
"1503","5101 5111 N WINCHESTER AVE","Industrial zone","Industrial","AVE","IL","USA","5101 5111 N WINCHESTER AVE","41.97223","-87.6646","(41.97223, -87.6646)","180","South","30000","75","High","Developing","POINT(-87.6646 41.97223)"
"","","","","","","","","","","","","","","","","",""
"1433","3950 N Lake Shore Dr","Residential area","Residential","Dr","IL","USA","3950 N Lake Shore Dr","41.876457","-87.62486","(41.876457, -87.62486)","180","Midwest","30000","75","Low","Advanced","POINT(-87.62486 41.876457)"
"1436","1029 1051 W NORTH SHORE AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","1029 1051 W NORTH SHORE AVE","42.01036","-87.6683","(42.01036, -87.6683)","180","West","30000","75","Low","Advanced","POINT(-87.6683 42.01036)"
"1198","251 E Huron St","Commercial district","Commercial","St","IL","USA","251 E Huron St","41.876854","-87.64988","(41.876854, -87.64988)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.64988 41.876854)"
"1481","6710 N Washtenaw Ave","Residential area","Residential","Ave","IL","USA","6710 N Washtenaw Ave","41.782066","-87.67221","(41.782066, -87.67221)","180","Midwest","30000","75","Low","Advanced","POINT(-87.67221 41.782066)"
"1010","9000 S Exchange Ave","Commercial district","Commercial","Ave","IL","USA","9000 S Exchange Ave","41.73179","-87.55268","(41.73179, -87.55268)","180","Northeast","30000","75","Low","Advanced","POINT(-87.55268 41.73179)"
"1496","660  W WRIGHTWOOD AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","660  W WRIGHTWOOD AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","West","30000","75","Low","Advanced","POINT(-87.65462 41.922012)"
"1309","200  N CENTRAL AVE","Residential area","Residential","AVE","IL","USA","200  N CENTRAL AVE","41.75392","-87.601974","(41.75392, -87.601974)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.601974 41.75392)"
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","Midwest","30000","75","High","Developing","POINT(-87.630554 41.845505)"
"1481","6710 N Washtenaw Ave","Residential area","Residential","Ave","IL","USA","6710 N Washtenaw Ave","41.782066","-87.67221","(41.782066, -87.67221)","180","Midwest","30000","75","Low","Advanced","POINT(-87.67221 41.782066)"
"1496","660  W WRIGHTWOOD AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","660  W WRIGHTWOOD AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","West","30000","75","Low","Advanced","POINT(-87.65462 41.922012)"
"1249","1040  W HOLLYWOOD AVE","Residential area","Residential","AVE","IL","USA","1040  W HOLLYWOOD AVE","41.990902","-87.66661","(41.990902, -87.66661)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66661 41.990902)"
"1503","5101 5111 N WINCHESTER AVE","Industrial zone","Industrial","AVE","IL","USA","5101 5111 N WINCHESTER AVE","41.97223","-87.6646","(41.97223, -87.6646)","180","South","30000","75","High","Developing","POINT(-87.6646 41.97223)"
"1249","1040  W HOLLYWOOD AVE","Residential area","Residential","AVE","IL","USA","1040  W HOLLYWOOD AVE","41.990902","-87.66661","(41.990902, -87.66661)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66661 41.990902)"
"","","","","","","","","","","","","","","","","",""
"1496","660  W WRIGHTWOOD AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","660  W WRIGHTWOOD AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","West","30000","75","Low","Advanced","POINT(-87.65462 41.922012)"
"","","","","","","","","","","","","","","","","",""
"1409","4532 4542 S DREXEL BLVD","Residential area","Residential","BLVD","IL","USA","4532 4542 S DREXEL BLVD","41.72019","-87.656715","(41.72019, -87.656715)","180","Midwest","30000","75","Low","Advanced","POINT(-87.656715 41.72019)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1337","521 541 W WELLINGTON AVE","Residential area","Residential","AVE","IL","USA","521 541 W WELLINGTON AVE","41.88321","-87.64337","(41.88321, -87.64337)","180","Midwest","30000","75","Low","Advanced","POINT(-87.64337 41.88321)"
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","Midwest","30000","75","High","Developing","POINT(-87.630554 41.845505)"
"1147","170  W POLK ST","Industrial zone","Industrial","ST","IL","USA","170  W POLK ST","41.793297","-87.68838","(41.793297, -87.68838)","180","South","30000","75","Moderate","Mature","POINT(-87.68838 41.793297)"
"1483","4127 W Hirsch St","Industrial zone","Industrial","St","IL","USA","4127 W Hirsch St","41.88712","-87.656815","(41.88712, -87.656815)","180","South","30000","75","Moderate","Mature","POINT(-87.656815 41.88712)"
"1457","221  E WALTON PL","Residential area","Residential","PL","IL","USA","221  E WALTON PL","41.895794","-87.62248","(41.895794, -87.62248)","180","Midwest","30000","75","Low","Advanced","POINT(-87.62248 41.895794)"
"1499","626 640 W WAVELAND AVE","Industrial zone","Industrial","AVE","IL","USA","626 640 W WAVELAND AVE","41.95402","-87.662025","(41.95402, -87.662025)","180","South","30000","75","Low","Advanced","POINT(-87.662025 41.95402)"
"1496","660  W WRIGHTWOOD AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","660  W WRIGHTWOOD AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","West","30000","75","Low","Advanced","POINT(-87.65462 41.922012)"
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","Midwest","30000","75","High","Developing","POINT(-87.630554 41.845505)"
"1143","600 E Grand Ave","Industrial zone","Industrial","Ave","IL","USA","600 E Grand Ave","41.891743","-87.604706","(41.891743, -87.604706)","180","South","30000","75","High","Developing","POINT(-87.604706 41.891743)"
"","","","","","","","","","","","","","","","","",""
"1415","4851 - 4887 N Broadway Ave","Industrial zone","Industrial","Ave","IL","USA","4851 - 4887 N Broadway Ave","41.871033","-87.73349","(41.871033, -87.73349)","180","South","30000","75","Low","Advanced","POINT(-87.73349 41.871033)"
"1313","5501 5511 W WASHINGTON BLVD","Residential area","Residential","BLVD","IL","USA","5501 5511 W WASHINGTON BLVD","41.880394","-87.75827","(41.880394, -87.75827)","180","Midwest","30000","75","Low","Advanced","POINT(-87.75827 41.880394)"
"","","","","","","","","","","","","","","","","",""
"1457","221  E WALTON PL","Residential area","Residential","PL","IL","USA","221  E WALTON PL","41.895794","-87.62248","(41.895794, -87.62248)","180","Midwest","30000","75","Low","Advanced","POINT(-87.62248 41.895794)"
"1368","8130 S California Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","8130 S California Ave","41.762592","-87.57232","(41.762592, -87.57232)","180","West","30000","75","High","Developing","POINT(-87.57232 41.762592)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1415","4851 - 4887 N Broadway Ave","Industrial zone","Industrial","Ave","IL","USA","4851 - 4887 N Broadway Ave","41.871033","-87.73349","(41.871033, -87.73349)","180","South","30000","75","Low","Advanced","POINT(-87.73349 41.871033)"
"1249","1040  W HOLLYWOOD AVE","Residential area","Residential","AVE","IL","USA","1040  W HOLLYWOOD AVE","41.990902","-87.66661","(41.990902, -87.66661)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66661 41.990902)"
"","","","","","","","","","","","","","","","","",""
"1431","55  W CHESTNUT ST","Industrial zone","Industrial","ST","IL","USA","55  W CHESTNUT ST","41.90375","-87.63559","(41.90375, -87.63559)","180","South","30000","75","High","Developing","POINT(-87.63559 41.90375)"
"1499","626 640 W WAVELAND AVE","Industrial zone","Industrial","AVE","IL","USA","626 640 W WAVELAND AVE","41.95402","-87.662025","(41.95402, -87.662025)","180","South","30000","75","Low","Advanced","POINT(-87.662025 41.95402)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1191","1336 1352 N SEDGWICK ST","Industrial zone","Industrial","ST","IL","USA","1336 1352 N SEDGWICK ST","41.972683","-87.65495","(41.972683, -87.65495)","180","South","30000","75","High","Developing","POINT(-87.65495 41.972683)"
"1182","101 113 W DIVISION ST","Commercial district","Commercial","ST","IL","USA","101 113 W DIVISION ST","41.906868","-87.73218","(41.906868, -87.73218)","180","Northeast","30000","75","High","Developing","POINT(-87.73218 41.906868)"
"1343","532 536 W STRATFORD PL","Industrial zone","Industrial","PL","IL","USA","532 536 W STRATFORD PL","41.94662","-87.70269","(41.94662, -87.70269)","180","South","30000","75","Low","Advanced","POINT(-87.70269 41.94662)"
"1107","5131 S Linder Ave","Industrial zone","Industrial","Ave","IL","USA","5131 S Linder Ave","41.79952","-87.759995","(41.79952, -87.759995)","180","South","30000","75","High","Developing","POINT(-87.759995 41.79952)"
"1307","215 W Washington St","Industrial zone","Industrial","St","IL","USA","215 W Washington St","41.684685","-87.65547","(41.684685, -87.65547)","180","South","30000","75","Low","Advanced","POINT(-87.65547 41.684685)"
"1320","35 W 33rd Street","Mixed-use neighborhood","Mixed","Street","IL","USA","35 W 33rd Street","41.842323","-87.62715","(41.842323, -87.62715)","180","West","30000","75","High","Developing","POINT(-87.62715 41.842323)"
"","","","","","","","","","","","","","","","","",""
"1456","535 N Michigan Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","535 N Michigan Ave","41.92075","-87.70153","(41.92075, -87.70153)","180","West","30000","75","Moderate","Mature","POINT(-87.70153 41.92075)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1247","4922 4942 S CORNELL AVE","Industrial zone","Industrial","AVE","IL","USA","4922 4942 S CORNELL AVE","41.840508","-87.6162","(41.840508, -87.6162)","180","South","30000","75","Low","Advanced","POINT(-87.6162 41.840508)"
"1236","1125 W Loyola Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","1125 W Loyola Ave","41.939693","-87.66901","(41.939693, -87.66901)","180","West","30000","75","High","Developing","POINT(-87.66901 41.939693)"
"1014","118 N Clark St","Commercial district","Commercial","St","IL","USA","118 N Clark St","41.808865","-87.6267","(41.808865, -87.6267)","180","Northeast","30000","75","High","Developing","POINT(-87.6267 41.808865)"
"1219","2700 S California Ave","Industrial zone","Industrial","Ave","IL","USA","2700 S California Ave","41.843292","-87.69599","(41.843292, -87.69599)","180","South","30000","75","Moderate","Mature","POINT(-87.69599 41.843292)"
