ID,Community_ID,S_Name,S_Type,P_Name,S_Address,Contact,Office_Hour,Capacity,Specialties,Insurance_Type,Is_Emergency,Wait_Time,Patient_Rating,Qualification,Website
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2602","70.0","BlDyITkzLYuKRHxrCtbj","Recreation","TgisJuYqNYAoMrE","5008 CRmzgkUkHcxyBut St.","+1-265-559-2242","Mon-Fri Closed, Sat 7AM - 5PM, Sun 7AM - 5PM","24","ZcdyuuGAkyHYuhXVCvlpobDphnZnjh","No","No","105 minutes","7","Not Accredited","http://wihnjtzqjw.com"
"2604","66.0","XlMKKsHSRowYWwiibiwE","Healthcare","ppudYwfcSaIFgiN","3723 hmDloyVJcQuWbKV St.","+1-234-227-3303","Mon-Fri Closed, Sat Closed, Sun 7AM - 6PM","29","cQLlLRSEJiCFKkGlpfAZCIwHkSHEld","No","No","81 minutes","10","Not Accredited","http://mbmotcwdk.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2504","45.0","YKeVhSQljVtOmAICEMzE","Social","jTsHQvScINEJWuS","9340 JqKWjuPVNTiVIHr St.","+1-752-973-2203","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","63","vxxItwMxePARojSKCZwxEQdJjAIJgk","Yes","Yes","31 minutes","6","Not Accredited","http://pasqanmj.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2492","14.0","mFfsHlfJPyVgdBoJapxB","Social","TNCEDRvjWipEfYC","1840 mVWoNLSWhJZTCaF St.","+1-729-870-2461","Mon-Fri 8AM - 10PM, Sat 8AM - 10PM, Sun 8AM - 10PM","77","EzCRRBoqdQphUboMpMOVfIfMtJCxPJ","No","Yes","100 minutes","1","Not Accredited","http://lnfyoyimc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2490","38.0","gSARGBrsOLKzlxbhiYfx","Healthcare","cmiNlCpRLaIdhmE","2675 luqUCPZLsJZnavx St.","+1-474-765-9348","Mon-Fri 9AM - 11PM, Sat 9AM - 11PM, Sun 9AM - 11PM","8","oswpfElyhkWlxQTOFwWSjBGjVsWmJX","No","Yes","94 minutes","9","Not Accredited","http://hnyhxmo.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2583","27.0","LxttjlKBdcxCnBykMzPq","Recreation","gpzoXnoYPvNsYpX","9613 VINknSHPQEJVOKg St.","+1-609-449-7172","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","73","SrUKHcipKSRilQZmQcEWadIxoyzAeA","Yes","Yes","77 minutes","5","Accredited","http://lfyfkpp.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2480","69.0","uiIKYGoynhYYImJJzwdc","Social","AIDCBjNErtcCtUa","2139 lbsUqthGoocPaLw St.","+1-822-711-3146","Mon-Fri 8AM - 5PM, Sat Closed, Sun 8AM - 5PM","22","ChgGiaASMloDuqDYJOrUpMaqUxwZCF","No","No","16 minutes","4","Accredited","http://wsows.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2470","48.0","ddnyCIcmelOTeDdqcQSo","Education","jfptlSfarvDgRlu","1010 osweSRYXfhvrmKt St.","+1-485-365-7801","Mon-Fri 6AM - 6PM, Sat Closed, Sun Closed","60","pcSJhJsjadDGVjYQIGdmOreaCVpsHv","Yes","No","70 minutes","7","Not Accredited","http://empnjx.com"
"2469","50.0","ncopisVLWsepkizRmSqP","Social","CkXUmFZnRGbsLnb","7960 uUZodxYcPFWHuBL St.","+1-218-375-9201","Mon-Fri Closed, Sat 9AM - 6PM, Sun Closed","64","YNIZNkEKrJREznsKvGVilrsKIBKgjw","No","Yes","77 minutes","5","Accredited","http://axajyini.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2467","49.0","GzIWAYocDtVwiUzfPqtS","Education","JClgfUODvdpRRdq","8266 qdLvjFgxAqGxgkd St.","+1-464-875-1089","Mon-Fri 6AM - 10PM, Sat Closed, Sun Closed","31","unodtKEzuXoxKTVldenOOUteEdhcWi","Yes","Yes","24 minutes","8","Accredited","http://brdzz.com"
"2595","68.0","cuxOBwpevYgWcHeIpopa","Education","FKXoksBKKtuVWGZ","3773 ZhirGOCNqgArbvN St.","+1-536-274-3933","Mon-Fri Closed, Sat 8AM - 11PM, Sun Closed","100","hEmMahaZnIqskTYUFoxxaqqAGhKlOw","No","Yes","90 minutes","7","Accredited","http://xuaklfja.com"
"2465","11.0","tRsquumgbWOGgMoKNMgk","Healthcare","xEKXmzicDqGwrMf","5876 pDlZSoRYYTykgVv St.","+1-558-574-1306","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","81","DvQlULbPMKgVFQijJIkQIJVtQvyCud","No","Yes","55 minutes","7","Accredited","http://bvyxmftvfu.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2461","77.0","MGduOPHyZorrWgHKnNNR","Recreation","sufDzHInGUCvBvC","3917 MNMDRSjEhUoqaOG St.","+1-674-483-5386","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","41","jcQXgGexTdEvNwtThPIOCzAvorAlHc","No","No","44 minutes","10","Not Accredited","http://hcfcincl.com"
"2460","4.0","BKLcyJznuZJFDHJVMHaF","Recreation","cjBpIECeOkubEPO","2413 OhqdTtEpnXoAGDg St.","+1-779-776-4430","Mon-Fri 9AM - 11PM, Sat Closed, Sun Closed","5","tKvaYgoqNQAVHIwHBxBtqAydWOVkel","No","No","62 minutes","2","Accredited","http://qmoqxwotvs.com"
"2555","55.0","boErLQPkjqfmkVBWYFsc","Recreation","EIqmdOzKfRwFctO","4127 bisFiZzSFxuvrcb St.","+1-980-286-6065","Mon-Fri Closed, Sat 6AM - 8PM, Sun 6AM - 8PM","92","tXlNiiABYnHTPWCqQBUofGFRetvFSD","No","No","20 minutes","9","Accredited","http://whgobhvqzz.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2455","46.0","GKecwdYuJPceYNjvyveH","Recreation","FyGLFcAWIqqVdVw","7089 TzcYHEKatHIbFIb St.","+1-413-710-5469","Mon-Fri 8AM - 10PM, Sat Closed, Sun 8AM - 10PM","23","YRKuheWwOjqfgIhdqwrlYDJkCNuXoV","No","Yes","76 minutes","4","Accredited","http://pdytpogp.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
