Building_ID,Building_Address,Building_Type,Build_Year,Zip,State,City,Community_ID,Community_Name,Latitude,Longitude,Location,Energy_Rating,Property_Type,Floor_Area,Water_Use,Electricity_Use,Natural_Gas_Use,Total_GHG_Emissions,GHG_Intensity,Wards,Community_Area
"101971","25 E Pearson St","Commercial","2014-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.840508","-87.6162","(41.840508, -87.6162)","3.0","College/University","306560","5080.7","16964349","7937800.1","3069.2","10","36","37"
"101972","150 N Wacker Dr","Commercial","1969-03-01","60606.0","IL","Crisman","14.0","LOOP","41.88477","-87.637344","(41.88477, -87.637344)","4.0","Office","308836","4225.5","8581036.7","19573160.4","2378.9","9","36","38"
"101980","30 E Lake St","Municipal","1954-03-01","60601.0","VA","Northgate","32.0","LOOP","41.886066","-87.626854","(41.886066, -87.626854)","3.0","College/University","345300","1078.4","15201735","1089499.9","2430.4","7","36","38"
"101981","4724 4730 S WOODLAWN AVE","Residential","1969-03-01","60615.0","VA","Crisman","38.0","GRAND BOULEVARD","41.802242","-87.603325","(41.802242, -87.603325)","5","Multifamily Housing","58167","7408.6","722010","4916200","394.6","6.8","33","8"
"101987","20 S Clark St","Commercial","1996-03-01","60603.0","IL","Goodland","32.0","LOOP","41.7398","-87.653496","(41.7398, -87.653496)","3.5","Office","464592","7892.0","24542657.4","7248110.1","3830.4","8.2","36","38"
"101989","330 S Wells St","Residential","1954-03-01","60606.0","IL","Crisman","32.0","LOOP","41.877056","-87.634026","(41.877056, -87.634026)","1.0","Multifamily Housing","97930","8563.8","5421633.8","4630699.8","1092.1","11.2","36","38"
"101998","555 W Adams St","Commercial","1957-03-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.87898","-87.64155","(41.87898, -87.64155)","4.0","Office","312000","8611.1","8676864.7","1729599.0","1354.2","4.3","36","29"
"101999","1415  W LUNT AVE","Residential","1907-03-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","41.92266","-87.693275","(41.92266, -87.693275)","51","Multifamily Housing","51264","9636.7","746692","2558844","274","5.3","5","10"
"102091","101 W SUPERIOR ST","Residential","2014-03-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.920395","-87.756165","(41.920395, -87.756165)","4.0","Multifamily Housing","111004","2394","2125935.3","3252625.1","526.4","4.7","36","37"
"102160","108 N State St","Residential","1925-03-01","60602.0","IL","Big Foot Prairie","27.0","LOOP","41.88349","-87.62793","(41.88349, -87.62793)","55","Multifamily Housing","1019380","4952.4","50478049.2","9190839.6","9792.3","9.6","36","38"
"102232","2800 N Lake Shore Dr","Residential","1907-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.876854","-87.64988","(41.876854, -87.64988)","3.5","Multifamily Housing","852820","456.3","13910642","49046238.1","4776.1","6.3","25","57"
"102283","2900 N Lake Shore Dr","Commercial","1917-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.773224","-87.63687","(41.773224, -87.63687)","4.0","Hospital (General Medical & Surgical)","966916","9696.2","49900285.1","90660907.3","12603.3","18.5","25","57"
"102284","330 W Diversey Pkwy","Residential","1921-03-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.932938","-87.638756","(41.932938, -87.638756)","1.5","Multifamily Housing","586721","3771.2","9683897.7","45576504.4","3932.1","7.8","25","57"
"102323","3515 3525 W FRANKLIN BLVD","Residential","1925-03-01","60624.0","OH","Northgate","69.0","HUMBOLDT PARK","41.880825","-87.72328","(41.880825, -87.72328)","69","Multifamily Housing","65208","948.5","737503.8","1199907.1","199.7","3.1","23","27"
"102335","4302 4312 N SHERIDAN RD","Residential","1957-03-01","60613.0","VA","Ebony","3.0","UPTOWN","41.95402","-87.662025","(41.95402, -87.662025)","3.5","Multifamily Housing","53136","1644","480931.6","3281342.6","254.3","4.8","18","57"
"102336","4750 N Sheridan Rd","Commercial","1900-03-01","60640.0","IL","Northchase","3.0","UPTOWN","41.795612","-87.59892","(41.795612, -87.59892)","4.0","Office","206154","7591.5","2249637.3","9225368.1","926.8","5.1","39","31"
"102337","833  W BUENA AVE","Residential","1966-03-01","60613.0","VA","Ebony","8.0","LAKE VIEW","41.95402","-87.662025","(41.95402, -87.662025)","3.0","Multifamily Housing","185358","8656","3597196.5","14011170.1","1342.6","7.2","18","57"
"102340","200  W GRAND AVE","Residential","1936-03-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.891983","-87.63699","(41.891983, -87.63699)","59","Multifamily Housing","192102","819.7","6584846","10796906","1791","9.3","36","37"
"102363","2501 W Addison St","Municipal","1969-03-01","60618.0","IL","Crisman","31.0","NORTH CENTER","41.94499","-87.69078","(41.94499, -87.69078)","4.0","K-12 School","713935","5488.0","10420926.9","25433370.8","2977.3","4.2","18","46"
"102365","4015 N Ashland Ave","Municipal","1954-03-01","60613.0","VA","Ebony","6.0","LAKE VIEW","41.955254","-87.6686","(41.955254, -87.6686)","4.0","K-12 School","266099","4128.5","4126843.5","13774499.4","1375.7","5.2","18","57"
"102397","1734  N PAULINA ST","Residential","1914-03-01","60622.0","IL","Leesburg","24.0","WEST TOWN","41.94929","-87.64692","(41.94929, -87.64692)","45","Multifamily Housing","95110","4229.7","3595552","2770800","809.9","8.5","11","25"
"102455","5807 S Woodlawn Ave","Commercial","2014-03-01","60637.0","IL","Whitmore Village","41.0","HYDE PARK","41.886078","-87.63304","(41.886078, -87.63304)","100","College/University","484154","9116.6","23260064.4","231890","4903.3","11.7","33","8"
"102487","3639 3649 N PINE GROVE AVE","Residential","1969-03-01","60613.0","VA","Ebony","6.0","LAKE VIEW","41.95402","-87.662025","(41.95402, -87.662025)","2.0","Multifamily Housing","100338","6865","2079921.1","9887356.7","871.2","8.7","18","57"
"102532","2320 E 93rd St","Commercial","1957-03-01","60617.0","IL","Cambridge","48.0","CALUMET HEIGHTS","41.726734","-87.566956","(41.726734, -87.566956)","3.0","Hospital (General Medical & Surgical)","637903","3040.1","27771847.3","55061201.4","7258.9","19.8","37","44"
"102544","10001 S Woodlawn Ave","Municipal","1907-03-01","60628.0","IL","Big Foot Prairie","50.0","PULLMAN","41.972683","-87.65495","(41.972683, -87.65495)","3.0","College/University","635874","1912.8","17826775.4","16167799.4","3641","9.2","35","47"
"102568","639  W GRACE ST","Residential","1969-03-01","60613.0","VA","Ebony","7.0","LAKE VIEW","41.95402","-87.662025","(41.95402, -87.662025)","2.0","Multifamily Housing","52953","3170","2008344.1","7796899.7","748.2","14.1","18","57"
"102585","9501 S Martin Luther King Dr","Commercial","1996-03-01","60628.0","IL","Big Foot Prairie","49.0","ROSELAND","41.883114","-87.64488","(41.883114, -87.64488)","3.0","College/University","1170487","272.3","51376816.2","75457753.5","12026.3","10.3","43","45"
"102587","13100 S Carver Dr","Municipal","2017-03-01","60827.0","IN","Cambridge","68.0","RIVERDALE","41.65756","-87.59212","(41.65756, -87.59212)","3.0","K-12 School","298689","8061.6","9330412","11850289.4","2085.6","7","43","51"
"102643","5400  N NORTHWEST HWY","Commercial","1954-03-01","60630.0","VA","Leesburg","11.0","JEFFERSON PARK","41.972004","-87.75757","(41.972004, -87.75757)","1.0","Senior Care Community","60000","3797","1617793","5453300","558.8","9.3","50","11"
"102690","1250  N LASALLE DR","Residential","1907-03-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.809326","-87.59248","(41.809326, -87.59248)","4.0","Multifamily Housing","185964","5072","4167672.7","6797599.7","1054.4","5.7","46","37"
"102705","65  E GOETHE ST","Residential","1957-03-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.90375","-87.63559","(41.90375, -87.63559)","83","Multifamily Housing","91947","1858.2","8913540","12130569","2292.4","24.9","46","37"
"102745","5309 5343 S HARPER AVE","Residential","2017-03-01","60615.0","VA","Crisman","28.0","HYDE PARK","41.802242","-87.603325","(41.802242, -87.603325)","3.5","Multifamily Housing","88384","25.8","1456941","3887719.2","433.9","4.9","33","8"
"102766","6150  N KENMORE AVE","Residential","1907-03-01","60660.0","IL","Northgate","77.0","EDGEWATER","41.759693","-87.67628","(41.759693, -87.67628)","32","Multifamily Housing","54000","6800.8","874198","8925218.7","27064.6","22.4","16","76"
"102809","5101 5111 N WINCHESTER AVE","Residential","2012-03-01","60640.0","IL","Northchase","4.0","LINCOLN SQUARE","41.97223","-87.6646","(41.97223, -87.6646)","4.0","Multifamily Housing","68400","2312","485357","3689803.6","276.7","4","18","31"
"102838","13550  S AVENUE O","Commercial","1954-03-01","60633.0","VA","Crisman","55.0","HEGEWISCH","41.651405","-87.54583","(41.651405, -87.54583)","2.5","Senior Care Community","60600","4975","1729331.3","4177000.1","509.6","8.4","47","52"
"102854","5325  S COTTAGE GROVE AVE","Residential","1985-03-01","60615.0","VA","Crisman","41.0","HYDE PARK","41.802242","-87.603325","(41.802242, -87.603325)","84","Multifamily Housing","146499","6445.7","2479422","16890847","1355.6","9.3","33","8"
"102914","8915  S LOOMIS ST","Residential","1970-03-01","60620.0","IL","Leesburg","32.0","LOOP","41.740234","-87.65353","(41.740234, -87.65353)","24","Multifamily Housing","72000","7268.2","1241245","3394932","409.8","5.7","13","70"
"102926","5736 5752 S STONY ISLAND AVE","Residential","1957-03-01","60637.0","IL","Whitmore Village","41.0","HYDE PARK","41.780464","-87.60531","(41.780464, -87.60531)","71","Multifamily Housing","59558","1403.2","431178","320112","96.7","1.6","4","9"
"102946","7947  S SOUTH CHICAGO AVE","Residential","2014-03-01","60617.0","IL","Cambridge","46.0","SOUTH CHICAGO","41.873993","-87.65168","(41.873993, -87.65168)","31","Multifamily Housing","61000","1185.1","2360716.1","3471117.8","619.5","10.2","47","44"
"103310","1336 1352 N SEDGWICK ST","Residential","2014-03-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.972683","-87.65495","(41.972683, -87.65495)","40","Multifamily Housing","583000","141.6","6096674","30842192","2765.4","4.7","46","37"
"103312","199  E LAKE SHORE DR","Residential","1957-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.895794","-87.62248","(41.895794, -87.62248)","30","Multifamily Housing","62000","9648.8","2302141","4918700","686.9","11.1","11","37"
"103315","230  E ONTARIO ST","Residential","1907-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.895794","-87.62248","(41.895794, -87.62248)","2.0","Multifamily Housing","163000","5877","4040367.6","8904402.8","1145.1","7","11","37"
"103317","27 39 E CEDAR ST","Residential","2014-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.780464","-87.60531","(41.780464, -87.60531)","4.0","Multifamily Housing","184432","9291.1","2042945.2","7805602.5","733.4","4.5","11","37"
"103573","6446 6458 S KENWOOD AVE","Residential","1921-03-01","60637.0","IL","Whitmore Village","42.0","WOODLAWN","41.780464","-87.60531","(41.780464, -87.60531)","55","Multifamily Housing","71595","4350.9","1376996","276507","269.3","3.8","4","9"
"103594","455 N Cityfront Plaza Dr","Commercial","1921-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89007","-87.62156","(41.89007, -87.62156)","3.5","Office","1164458","9911.5","71794870.1","92814.4","11205","11.9","36","37"
"103595","141 W Jackson Blvd","Commercial","1957-03-01","60604.0","NC","Northchase","32.0","LOOP","41.8775","-87.63228","(41.8775, -87.63228)","4.0","Office","1559956","1623.3","70963374.5","6424246.9","12506.9","8","36","38"
"103596","550 W Jackson Blvd","Commercial","2012-03-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.878345","-87.641525","(41.878345, -87.641525)","3.5","Office","480117","2397.0","26256701.3","5279031.2","4097.9","9.3","36","29"
"103598","222 N LaSalle St","Commercial","1970-03-01","60601.0","VA","Northgate","31.0","LOWER WEST SIDE","41.886517","-87.63325","(41.886517, -87.63325)","4.0","Office","1246961","5778.3","45006291.6","5851391.7","7026.6","5.8","36","38"
"103604","525 W Monroe St","Commercial","1985-03-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.880543","-87.64054","(41.880543, -87.64054)","4.0","Office","1073992","1838.9","41639341.6","647188.6","6534.2","6.4","36","29"
"103605","515 N STATE ST","Commercial","1914-03-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.86387","-87.64682","(41.86387, -87.64682)","4.0","Office","757990","1172.0","32797544.2","8855258.9","5118.7","6.8","36","37"
"103606","233 S Wacker Dr","Commercial","1996-03-01","60606.0","IL","Crisman","32.0","LOOP","41.7398","-87.653496","(41.7398, -87.653496)","3.0","Office","5037125","8444.3","268467345.5","33423630.4","43674.8","8.8","36","38"
"103617","33 E Congress Pkwy","Commercial","1925-03-01","60605.0","IL","Leesburg","25.0","LOOP","41.8754","-87.62651","(41.8754, -87.62651)","3.0","College/University","153876","9768.3","5500796.3","3578430.2","975.7","6.3","10","38"
"103626","151 N Franklin St","Commercial","1969-03-01","60606.0","IL","Crisman","22.0","LOOP","41.884552","-87.63534","(41.884552, -87.63534)","4.0","Office","947870","2280.8","25673430.2","24770.4","5148.1","5.4","36","38"
"103628","1000 W Fulton St","Commercial","1900-03-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.808865","-87.6267","(41.808865, -87.6267)","4.0","Office","622779","2590.2","17113524","16765300.3","3561.4","6.3","46","29"
"103632","251 E Huron St","Commercial","1914-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.876854","-87.64988","(41.876854, -87.64988)","4.0","Hospital (General Medical & Surgical)","2200000","6490.6","193160451.5","286960500.4","45388.3","20.6","36","37"
"103639","221 N LaSalle St","Commercial","1914-03-01","60601.0","VA","Northgate","32.0","LOOP","41.96422","-87.66098","(41.96422, -87.66098)","3.5","Office","540618","7966.1","13498103.8","20161411.6","3177.5","6.1","36","38"
"103640","1 N LaSalle St","Commercial","1966-03-01","60602.0","IL","Big Foot Prairie","6.0","LAKE VIEW","41.882324","-87.632","(41.882324, -87.632)","4.0","Office","554777","563.0","11875792","24213785","3139.6","5.7","36","38"
"103643","180 N LaSalle St","Commercial","1917-03-01","60601.0","VA","Northgate","32.0","LOOP","41.868633","-87.627304","(41.868633, -87.627304)","4.0","Office","859786","1138.1","20415344.1","23641640.4","5125.2","6","36","38"
"103645","203 N LaSalle St","Commercial","1921-03-01","60601.0","VA","Northgate","32.0","LOOP","41.886063","-87.63169","(41.886063, -87.63169)","4.0","Office","1191631","6624.3","34656715.2","400857.8","5430.1","8.2","36","38"
"103647","135 S LaSalle St","Commercial","1936-03-01","60603.0","IL","Goodland","32.0","LOOP","41.879772","-87.63155","(41.879772, -87.63155)","2.5","Office","1547120","5585.5","44403069.6","72467511.9","11970","7.7","36","38"
"103651","440 S LaSalle St","Commercial","1907-03-01","60605.0","IL","Leesburg","32.0","LOOP","41.97223","-87.6646","(41.97223, -87.6646)","4.0","Office","1281028","9028.0","75277389.5","360852.7","11767.7","10.2","10","38"
"103656","222 Merchandise Mart Plz","Commercial","2012-03-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.88799","-87.635345","(41.88799, -87.635345)","88","Office","4259185","9306.0","97554926.2","76248400.9","20933.1","5.1","36","37"
"103661","980 N Michigan Ave","Commercial","1917-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.993984","-87.81421","(41.993984, -87.81421)","2.5","Mixed Use Property","1047675","3625.9","50432279.8","5960040.0","7870.9","7.7","36","37"
"103677","150 N RIVERSIDE PLAZA","Commercial","1917-03-01","60606.0","IL","Crisman","28.0","NEAR WEST SIDE","41.975525","-87.69722","(41.975525, -87.69722)","4.0","Office","1487050","16716","75694128.2","1865254.6","12691.9","8.5","36","29"
"103681","6427-6455 N Sheridan Rd","Residential","1917-03-01","60626.0","IL","Rockbridge","1.0","ROGERS PARK","41.798447","-87.61785","(41.798447, -87.61785)","71","Residence Hall/Dormitory","113750","3585.0","3800708.7","7069824.2","1076.1","9.5","5","10"
"103682","4624  S ELLIS AVE","Residential","1907-03-01","60653.0","VA","Cambridge","39.0","KENWOOD","41.779964","-87.61674","(41.779964, -87.61674)","4.0","Multifamily Housing","100332","8273","917314.2","1024842.8","152.6","1.5","10","4"
"103687","1 S State St","Commercial","1907-03-01","60603.0","IL","Goodland","32.0","LOOP","41.810013","-87.64727","(41.810013, -87.64727)","4.0","Office","963386","5616.0","21444491.8","33790574.8","5141.6","5.3","36","38"
"103689","404 W HARRISON ST","Commercial","1957-03-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.87665","-87.63816","(41.87665, -87.63816)","4.0","Office","2462640","2798.6","43990779.5","52410700.5","12037.8","4.9","26","29"
"103692","333 S Wabash Ave","Commercial","1917-03-01","60604.0","NC","Northchase","32.0","LOOP","41.88425","-87.63245","(41.88425, -87.63245)","4.0","Office","1478801","4306.5","45840107.6","64228995.2","10565.7","7.5","36","38"
"103716","17 E Monroe St","Residential","1921-03-01","60603.0","IL","Goodland","32.0","LOOP","41.88032","-87.62695","(41.88032, -87.62695)","4.0","Hotel","1749427","1007.2","36891526.2","103199234.9","11167.8","6.6","36","38"
"103731","900  W FULLERTON AVE","Residential","1966-03-01","60614.0","VA","Leesburg","6.0","LAKE VIEW","41.922012","-87.65462","(41.922012, -87.65462)","19","Multifamily Housing","52500","4973.2","880149.3","2768564.9","309.3","5.9","34","68"
"103733","8550 W Bryn Mawr Ave","Commercial","2014-03-01","60631.0","MN","Russell","76.0","OHARE","41.887623","-87.67442","(41.887623, -87.67442)","4.0","Office","433339","2642.0","12172067.6","17370620","2822.3","9.1","29","75"
"103748","710 N Fairbanks Ct","Commercial","2012-03-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89531","-87.62036","(41.89531, -87.62036)","3.0","Laboratory","362800","9057.9","18090612.5","33184150.2","4586","24.6","36","37"
"103759","547 W Jackson Blvd","Commercial","2012-03-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.878002","-87.64147","(41.878002, -87.64147)","3.5","Office","347691","7069.7","19103214.7","6528273.8","3328.2","9.6","36","29"
